doi,title,year,container,authors,URL,source
10.1016/j.autcon.2009.10.004,Sustainable performance criteria for construction method selection in concrete buildings,2010,Automation in Construction,Ying Chen; Gül E. Okudan; David R. Riley,https://doi.org/10.1016/j.autcon.2009.10.004,crossref
10.1016/j.autcon.2010.02.009,Autonomous pro-active real-time construction worker and equipment operator proximity safety alert system,2010,Automation in Construction,Jochen Teizer; Ben S. Allread; Clare E. Fullerton; Jimmie Hinze,https://doi.org/10.1016/j.autcon.2010.02.009,crossref
10.1016/j.autcon.2010.06.007,Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques,2010,Automation in Construction,Pingbo Tang; Daniel Huber; Burcu Akinci; Robert Lipman; Alan Lytle,https://doi.org/10.1016/j.autcon.2010.06.007,crossref
10.1016/j.autcon.2010.07.017,Multisensor data fusion for on-site materials tracking in construction,2010,Automation in Construction,Saiedeh N. Razavi; Carl T. Haas,https://doi.org/10.1016/j.autcon.2010.07.017,crossref
10.1016/j.autcon.2011.04.001,Surveying and digital workflow in energy performance retrofit projects using prefabricated elements,2011,Automation in Construction,Knut Einar Larsen; Frank Lattke; Stephan Ott; Stefan Winter,https://doi.org/10.1016/j.autcon.2011.04.001,crossref
10.1016/j.autcon.2011.05.005,"An object recognition, tracking, and contextual reasoning-based video interpretation method for rapid productivity analysis of construction operations",2011,Automation in Construction,Jie Gong; Carlos H. Caldas,https://doi.org/10.1016/j.autcon.2011.05.005,crossref
10.1016/j.autcon.2012.02.005,Analyzing the benefits of RFID technology for cost sharing in construction supply chains: A case study on prefabricated precast components,2012,Automation in Construction,G. Demiralp; G. Guven; E. Ergen,https://doi.org/10.1016/j.autcon.2012.02.005,crossref
10.1016/j.autcon.2012.09.004,Automatic spatio-temporal analysis of construction site equipment operations using GPS data,2013,Automation in Construction,Nipesh Pradhananga; Jochen Teizer,https://doi.org/10.1016/j.autcon.2012.09.004,crossref
10.1016/j.autcon.2012.10.017,Real-time resource location data collection and visualization technology for construction safety and activity monitoring applications,2013,Automation in Construction,Tao Cheng; Jochen Teizer,https://doi.org/10.1016/j.autcon.2012.10.017,crossref
10.1016/j.autcon.2014.05.014,The value of integrating Scan-to-BIM and Scan-vs-BIM techniques for construction monitoring using laser scanning and BIM: The case of cylindrical MEP components,2015,Automation in Construction,Frédéric Bosché; Mahmoud Ahmed; Yelda Turkan; Carl T. Haas; Ralph Haas,https://doi.org/10.1016/j.autcon.2014.05.014,crossref
10.1016/j.autcon.2014.08.003,Vision-based workface assessment using depth images for activity analysis of interior construction operations,2014,Automation in Construction,Ardalan Khosrowpour; Juan Carlos Niebles; Mani Golparvar-Fard,https://doi.org/10.1016/j.autcon.2014.08.003,crossref
10.1016/j.autcon.2015.03.013,Autonomous production tracking for augmenting output in off-site construction,2015,Automation in Construction,Mehrdad Arashpour; Ron Wakefield; Nick Blismas; Tayyab Maqsood,https://doi.org/10.1016/j.autcon.2015.03.013,crossref
10.1016/j.autcon.2016.05.004,Optimal design of truss structures with frequency constraints using improved differential evolution algorithm based on an adaptive mutation scheme,2016,Automation in Construction,V. Ho-Huu; T. Vo-Duy; T. Luu-Van; L. Le-Anh; T. Nguyen-Thoi,https://doi.org/10.1016/j.autcon.2016.05.004,crossref
10.1016/j.autcon.2016.09.004,Ontology-based automated information extraction from building energy conservation codes,2017,Automation in Construction,Peng Zhou; Nora El-Gohary,https://doi.org/10.1016/j.autcon.2016.09.004,crossref
10.1016/j.autcon.2017.01.006,Prefabricated construction enabled by the Internet-of-Things,2017,Automation in Construction,Ray Y. Zhong; Yi Peng; Fan Xue; Ji Fang; Weiwu Zou; Hao Luo; S. Thomas Ng; Weisheng Lu; Geoffrey Q.P. Shen; George Q. Huang,https://doi.org/10.1016/j.autcon.2017.01.006,crossref
10.1016/j.autcon.2017.05.005,Integrated detection and tracking of workforce and equipment from construction jobsite videos,2017,Automation in Construction,Zhenhua Zhu; Xiaoning Ren; Zhi Chen,https://doi.org/10.1016/j.autcon.2017.05.005,crossref
10.1016/j.autcon.2017.08.032,Optimizing decisions in advanced manufacturing of prefabricated products: Theorizing supply chain configurations in off-site construction,2017,Automation in Construction,Mehrdad Arashpour; Yu Bai; Guillermo Aranda-mena; Alireza Bab-Hadiashar; Reza Hosseini; Pushpitha Kalutara,https://doi.org/10.1016/j.autcon.2017.08.032,crossref
10.1016/j.autcon.2017.10.027,Interior construction state recognition with 4D BIM registered image sequences,2018,Automation in Construction,Christopher Kropp; Christian Koch; Markus König,https://doi.org/10.1016/j.autcon.2017.10.027,crossref
10.1016/j.autcon.2017.12.002,Critical evaluation of off-site construction research: A Scientometric analysis,2018,Automation in Construction,M. Reza Hosseini; Igor Martek; Edmundas Kazimieras Zavadskas; Ajibade A. Aibinu; Mehrdad Arashpour; Nicholas Chileshe,https://doi.org/10.1016/j.autcon.2017.12.002,crossref
10.1016/j.autcon.2017.12.033,"An IoT-based autonomous system for workers' safety in construction sites with real-time alarming, monitoring, and positioning strategies",2018,Automation in Construction,Riad Kanan; Obaidallah Elhassan; Rofaida Bensalem,https://doi.org/10.1016/j.autcon.2017.12.033,crossref
10.1016/j.autcon.2018.01.001,An Internet of Things-enabled BIM platform for on-site assembly services in prefabricated construction,2018,Automation in Construction,Clyde Zhengdao Li; Fan Xue; Xiao Li; Jingke Hong; Geoffrey Qiping Shen,https://doi.org/10.1016/j.autcon.2018.01.001,crossref
10.1016/j.autcon.2018.05.012,Cloud asset-enabled integrated IoT platform for lean prefabricated construction,2018,Automation in Construction,Gangyan Xu; Ming Li; Chun-Hsien Chen; Yongchang Wei,https://doi.org/10.1016/j.autcon.2018.05.012,crossref
10.1016/j.autcon.2018.06.016,Knowledge-based decision support system for prefabricated prefinished volumetric construction,2018,Automation in Construction,Bon-Gang Hwang; Ming Shan; Kit-Ying Looi,https://doi.org/10.1016/j.autcon.2018.06.016,crossref
10.1016/j.autcon.2018.07.027,Optimization modeling of multi-skilled resources in prefabrication: Theorizing cost analysis of process integration in off-site construction,2018,Automation in Construction,Mehrdad Arashpour; Vineet Kamat; Yu Bai; Ron Wakefield; Babak Abbasi,https://doi.org/10.1016/j.autcon.2018.07.027,crossref
10.1016/j.autcon.2018.12.017,Lean production theory-based simulation of modular construction processes,2019,Automation in Construction,Matthew Goh; Yang Miang Goh,https://doi.org/10.1016/j.autcon.2018.12.017,crossref
10.1016/j.autcon.2019.01.010,Building information modelling for off-site construction: Review and future directions,2019,Automation in Construction,Xianfei Yin; Hexu Liu; Yuan Chen; Mohamed Al-Hussein,https://doi.org/10.1016/j.autcon.2019.01.010,crossref
10.1016/j.autcon.2019.02.016,Collecting building occupancy data of high resolution based on WiFi and BLE network,2019,Automation in Construction,Jiayu Chen; Hainan Chen; Xiaowei Luo,https://doi.org/10.1016/j.autcon.2019.02.016,crossref
10.1016/j.autcon.2019.02.022,Informetric analysis and review of literature on the role of BIM in sustainable construction,2019,Automation in Construction,Rúben Santos; António Aguiar Costa; José D. Silvestre; Lincy Pyl,https://doi.org/10.1016/j.autcon.2019.02.022,crossref
10.1016/j.autcon.2019.04.004,A vision-based marker-less pose estimation system for articulated construction robots,2019,Automation in Construction,Ci-Jyun Liang; Kurt M. Lundeen; Wes McGee; Carol C. Menassa; SangHyun Lee; Vineet R. Kamat,https://doi.org/10.1016/j.autcon.2019.04.004,crossref
10.1016/j.autcon.2020.103177,Human activity classification based on sound recognition and residual convolutional neural network,2020,Automation in Construction,Minhyuk Jung; Seokho Chi,https://doi.org/10.1016/j.autcon.2020.103177,crossref
10.1016/j.autcon.2020.103179,Towards a semantic Construction Digital Twin: Directions for future research,2020,Automation in Construction,Calin Boje; Annie Guerriero; Sylvain Kubicki; Yacine Rezgui,https://doi.org/10.1016/j.autcon.2020.103179,crossref
10.1016/j.autcon.2020.103338,Unsupervised reconstruction of Building Information Modeling wall objects from point cloud data,2020,Automation in Construction,Maarten Bassier; Maarten Vergauwen,https://doi.org/10.1016/j.autcon.2020.103338,crossref
10.1016/j.autcon.2020.103438,Automated sewer pipe defect tracking in CCTV videos based on defect detection and metric learning,2021,Automation in Construction,Mingzhu Wang; Srinath Shiv Kumar; Jack C.P. Cheng,https://doi.org/10.1016/j.autcon.2020.103438,crossref
10.1016/j.autcon.2020.103466,Crane operations and planning in modular integrated construction: Mixed review of literature,2021,Automation in Construction,Mohamed Hussein; Tarek Zayed,https://doi.org/10.1016/j.autcon.2020.103466,crossref
10.1016/j.autcon.2020.103517,Roles of artificial intelligence in construction engineering and management: A critical review and future trends,2021,Automation in Construction,Yue Pan; Limao Zhang,https://doi.org/10.1016/j.autcon.2020.103517,crossref
10.1016/j.autcon.2021.103564,A BIM-data mining integrated digital twin framework for advanced project management,2021,Automation in Construction,Yue Pan; Limao Zhang,https://doi.org/10.1016/j.autcon.2021.103564,crossref
10.1016/j.autcon.2021.103617,"Video2Entities: A computer vision-based entity extraction framework for updating the architecture, engineering and construction industry knowledge graphs",2021,Automation in Construction,Zaolin Pan; Cheng Su; Yichuan Deng; Jack Cheng,https://doi.org/10.1016/j.autcon.2021.103617,crossref
10.1016/j.autcon.2021.103822,Automated compliance checking in healthcare building design,2021,Automation in Construction,Joao Soliman-Junior; Patricia Tzortzopoulos; Juliana Parise Baldauf; Barbara Pedo; Mike Kagioglou; Carlos Torres Formoso; Julian Humphreys,https://doi.org/10.1016/j.autcon.2021.103822,crossref
10.1016/j.autcon.2021.103892,Deep-learning-based visual data analytics for smart construction management,2021,Automation in Construction,Aritra Pal; Shang-Hsien Hsieh,https://doi.org/10.1016/j.autcon.2021.103892,crossref
10.1016/j.autcon.2021.103915,"A critical review of text-based research in construction: Data source, analysis method, and implications",2021,Automation in Construction,Seungwon Baek; Wooyong Jung; Seung H. Han,https://doi.org/10.1016/j.autcon.2021.103915,crossref
10.1016/j.autcon.2022.104148,Vision-based method for tracking workers by integrating deep learning instance segmentation in off-site construction,2022,Automation in Construction,Bo Xiao; Hairong Xiao; Jingwen Wang; Yuan Chen,https://doi.org/10.1016/j.autcon.2022.104148,crossref
10.1016/j.autcon.2022.104252,Real-time mixed reality-based visual warning for construction workforce safety,2022,Automation in Construction,Shaoze Wu; Lei Hou; Guomin (Kevin) Zhang; Haosen Chen,https://doi.org/10.1016/j.autcon.2022.104252,crossref
10.1016/j.autcon.2022.104302,Deep learning-based data analytics for safety in construction,2022,Automation in Construction,Jiajing Liu; Hanbin Luo; Henry Liu,https://doi.org/10.1016/j.autcon.2022.104302,crossref
10.1016/j.autcon.2022.104499,SODA: A large-scale open site object detection dataset for deep learning in construction,2022,Automation in Construction,Rui Duan; Hui Deng; Mao Tian; Yichuan Deng; Jiarui Lin,https://doi.org/10.1016/j.autcon.2022.104499,crossref
10.1016/j.autcon.2022.104637,Optimized multimodal logistics planning of modular integrated construction using hybrid multi-agent and metamodeling,2023,Automation in Construction,Mohamed Hussein; Ahmed Karam; Abdelrahman E.E. Eltoukhy; Amos Darko; Tarek Zayed,https://doi.org/10.1016/j.autcon.2022.104637,crossref
10.1016/j.autcon.2022.104703,Transformer-based deep learning model and video dataset for unsafe action identification in construction projects,2023,Automation in Construction,Meng Yang; Chengke Wu; Yuanjun Guo; Rui Jiang; Feixiang Zhou; Jianlin Zhang; Zhile Yang,https://doi.org/10.1016/j.autcon.2022.104703,crossref
10.1016/j.autcon.2023.104747,Blockchain-enabled digital twin collaboration platform for fit-out operations in modular integrated construction,2023,Automation in Construction,Yishuo Jiang; Xinlai Liu; Zicheng Wang; Ming Li; Ray Y. Zhong; George Q. Huang,https://doi.org/10.1016/j.autcon.2023.104747,crossref
10.1016/j.autcon.2023.104790,Lean manufacturing applications in prefabricated construction projects,2023,Automation in Construction,Juan Du; Jingyi Zhang; Daniel Castro-Lacouture; Yuqing Hu,https://doi.org/10.1016/j.autcon.2023.104790,crossref
10.1016/j.autcon.2023.104952,Operations planning and scheduling in off-site construction supply chain management: Scope definition and future directions,2023,Automation in Construction,Ahmed Zaalouk; Sungkon Moon; SangHyeok Han,https://doi.org/10.1016/j.autcon.2023.104952,crossref
10.1016/j.autcon.2023.105196,Human-robot collaboration for modular construction manufacturing: Review of academic research,2024,Automation in Construction,Yonglin Fu; Junjie Chen; Weisheng Lu,https://doi.org/10.1016/j.autcon.2023.105196,crossref
10.1016/j.autcon.2024.105451,"From data to knowledge: Construction process analysis through continuous image capturing, object detection, and knowledge graph creation",2024,Automation in Construction,Fabian Pfitzner; Alexander Braun; André Borrmann,https://doi.org/10.1016/j.autcon.2024.105451,crossref
10.1016/j.autcon.2024.105626,Smart multi-project scheduling and multi-skilled workforce assignment for prefabricated bathroom unit production,2024,Automation in Construction,Jinchi Han; Chen Chen; Robert Lee Kong Tiong; Kan Wu,https://doi.org/10.1016/j.autcon.2024.105626,crossref
10.1016/j.autcon.2024.105802,Data-driven logistics collaboration for prefabricated supply chain with multiple factories,2024,Automation in Construction,Yishu Yang; Ying Yu; Chenglin Yu; Ray Y. Zhong,https://doi.org/10.1016/j.autcon.2024.105802,crossref
10.1016/j.autcon.2024.105854,BIM-blockchain integrated automatic asset tracking and delay propagation analysis for prefabricated construction projects,2024,Automation in Construction,Yaxian Dong; Yuqing Hu; Shuai Li; Jiannan Cai; Zhu Han,https://doi.org/10.1016/j.autcon.2024.105854,crossref
10.1016/j.autcon.2025.105994,Artificial intelligence in offsite and modular construction research,2025,Automation in Construction,Sitsofe Kwame Yevu; Karen B. Blay; Kudirat Ayinla; Georgios Hadjidemetriou,https://doi.org/10.1016/j.autcon.2025.105994,crossref
10.1016/j.buildenv.2006.10.003,Towards adoption of prefabrication in construction,2007,Building and Environment,Vivian W.Y. Tam; C.M. Tam; S.X. Zeng; William C.Y. Ng,https://doi.org/10.1016/j.buildenv.2006.10.003,crossref
10.1016/j.buildenv.2009.01.002,Photocatalytic construction and building materials: From fundamentals to applications,2009,Building and Environment,Jun Chen; Chi-sun Poon,https://doi.org/10.1016/j.buildenv.2009.01.002,crossref
10.1016/j.buildenv.2019.106293,CFD evaluation of building geometry modifications to reduce pedestrian-level wind speed,2019,Building and Environment,T. van Druenen; T. van Hooff; H. Montazeri; B. Blocken,https://doi.org/10.1016/j.buildenv.2019.106293,crossref
10.1016/j.buildenv.2019.106347,Au-TiO2/SiO2 photocatalysts for building materials: Self-cleaning and de-polluting performance,2019,Building and Environment,Manuel Luna; María J. Mosquera; Hilario Vidal; José M. Gatica,https://doi.org/10.1016/j.buildenv.2019.106347,crossref
10.1016/j.buildenv.2019.106576,Control of fine particulate pollution inside entrance booths,2020,Building and Environment,Ruiting Wang; Qi Chen; Bin Zhao,https://doi.org/10.1016/j.buildenv.2019.106576,crossref
10.1016/j.buildenv.2022.108787,Study on residential environment and workers’ personality traits on productivity while working from home,2022,Building and Environment,Shun Kawakubo; Shiro Arata,https://doi.org/10.1016/j.buildenv.2022.108787,crossref
10.1016/j.cie.2024.110017,Multi-objective optimization for coordinated production and transportation in prefabricated construction with on-site lifting requirements,2024,Computers &amp; Industrial Engineering,Jing Yin; Ran Huang; Hao Sun; Shunyao Cai,https://doi.org/10.1016/j.cie.2024.110017,crossref
10.1016/j.compchemeng.2023.108463,Process operations: from models and data to digital applications,2024,Computers &amp; Chemical Engineering,Constantinos C. Pantelides; Frances E. Pereira; Penelope J. Stanger; Nina F. Thornhill,https://doi.org/10.1016/j.compchemeng.2023.108463,crossref
10.1016/j.compind.2021.103594,Digital twin-enabled smart modular integrated construction system for on-site assembly,2022,Computers in Industry,Yishuo Jiang; Ming Li; Daqiang Guo; Wei Wu; Ray Y. Zhong; George Q. Huang,https://doi.org/10.1016/j.compind.2021.103594,crossref
10.1016/j.ecolecon.2021.107305,Building back better: How big are green spending multipliers?,2022,Ecological Economics,Nicoletta Batini; Mario Di Serio; Matteo Fragetta; Giovanni Melina; Anthony Waldron,https://doi.org/10.1016/j.ecolecon.2021.107305,crossref
10.1016/j.econmod.2016.11.012,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",2017,Economic Modelling,Heidi Garrett-Peltier,https://doi.org/10.1016/j.econmod.2016.11.012,crossref
10.1016/j.econmod.2017.01.002,The macro impact of microfinance in Bangladesh: A CGE analysis,2017,Economic Modelling,Selim Raihan; S.R. Osmani; M.A. Baqui Khalily,https://doi.org/10.1016/j.econmod.2017.01.002,crossref
10.1016/j.econmod.2017.01.014,A general equilibrium assessment of climate change–induced loss of agricultural productivity in Nepal,2017,Economic Modelling,Sudarshan Chalise; Athula Naranpanawa; Jayatilleke S. Bandara; Tapan Sarker,https://doi.org/10.1016/j.econmod.2017.01.014,crossref
10.1016/j.eiar.2022.106897,Environmental and economic performance of prefabricated construction: A review,2022,Environmental Impact Assessment Review,Sara Aghasizadeh; Amir Tabadkani; Aso Hajirasouli; Saeed Banihashemi,https://doi.org/10.1016/j.eiar.2022.106897,crossref
10.1016/j.eist.2022.01.008,Identity in sustainability transitions: The crucial role of landscape in the Green Heart,2022,Environmental Innovation and Societal Transitions,Annelli Janssen; PJ Beers; Barbara van Mierlo,https://doi.org/10.1016/j.eist.2022.01.008,crossref
10.1016/j.enbuild.2010.09.005,An embodied carbon and energy analysis of modern methods of construction in housing: A case study using a lifecycle assessment framework,2011,Energy and Buildings,J. Monahan; J.C. Powell,https://doi.org/10.1016/j.enbuild.2010.09.005,crossref
10.1016/j.enbuild.2011.11.049,Life cycle greenhouse gas emissions and energy analysis of prefabricated reusable building modules,2012,Energy and Buildings,Lu Aye; T. Ngo; R.H. Crawford; R. Gammampila; P. Mendis,https://doi.org/10.1016/j.enbuild.2011.11.049,crossref
10.1016/j.enbuild.2013.07.033,Comparative study of greenhouse gas emissions between off-site prefabrication and conventional construction methods: Two case studies of residential projects,2013,Energy and Buildings,Chao Mao; Qiping Shen; Liyin Shen; Liyaning Tang,https://doi.org/10.1016/j.enbuild.2013.07.033,crossref
10.1016/j.eneco.2015.11.011,Distribution network prices and solar PV: Resolving rate instability and wealth transfers through demand tariffs,2016,Energy Economics,Paul Simshauser,https://doi.org/10.1016/j.eneco.2015.11.011,crossref
10.1016/j.energy.2024.133234,Evaluating energy efficiency and environmental sustainability in fiberglass prefabricated modular structures,2024,Energy,Rawan Al-Sammar; Esra Aleisa,https://doi.org/10.1016/j.energy.2024.133234,crossref
10.1016/j.engstruct.2019.01.061,"New advancements, challenges and opportunities of multi-storey modular buildings – A state-of-the-art review",2019,Engineering Structures,Wahid Ferdous; Yu Bai; Tuan Duc Ngo; Allan Manalo; Priyan Mendis,https://doi.org/10.1016/j.engstruct.2019.01.061,crossref
10.1016/j.enpol.2004.11.004,Estimating the impact of royalty relief on oil and gas production on marginal state leases in the US,2006,Energy Policy,David E. Dismukes; Jeffrey M. Burke; Dmitry V. Mesyanzhinov,https://doi.org/10.1016/j.enpol.2004.11.004,crossref
10.1016/j.enpol.2009.10.016,Japanese wind energy development policy: Grand plan or group think?,2011,Energy Policy,Scott Victor Valentine,https://doi.org/10.1016/j.enpol.2009.10.016,crossref
10.1016/j.enpol.2009.10.049,"Techno-economical analysis of off-grid hybrid systems at Kutubdia Island, Bangladesh",2010,Energy Policy,Sanjoy Kumar Nandi; Himangshu Ranjan Ghosh,https://doi.org/10.1016/j.enpol.2009.10.049,crossref
10.1016/j.enpol.2014.05.037,Network regulation and regulatory institutional reform: Revisiting the case of Australia,2014,Energy Policy,Rabindra Nepal; Flavio Menezes; Tooraj Jamasb,https://doi.org/10.1016/j.enpol.2014.05.037,crossref
10.1016/j.enpol.2014.05.043,Sustaining China׳s electricity market development,2014,Energy Policy,Yang Wu; Zichao Yu; H.W. Ngan; Zhongfu Tan,https://doi.org/10.1016/j.enpol.2014.05.043,crossref
10.1016/j.enpol.2015.12.016,"Market fundamentals, competition and natural-gas prices",2016,Energy Policy,Daan Hulshof; Jan-Pieter van der Maat; Machiel Mulder,https://doi.org/10.1016/j.enpol.2015.12.016,crossref
10.1016/j.enpol.2018.06.032,Stranded oil of Erewhon,2018,Energy Policy,Robert D. Cairns,https://doi.org/10.1016/j.enpol.2018.06.032,crossref
10.1016/j.enpol.2019.111056,China's global power: Estimating Chinese foreign direct investment in the electric power sector,2020,Energy Policy,Zhongshu Li; Kevin P. Gallagher; Denise L. Mauzerall,https://doi.org/10.1016/j.enpol.2019.111056,crossref
10.1016/j.enpol.2019.111116,Energy conservation and emission reduction path selection in China: A simulation based on Bi-Level multi-objective optimization model,2020,Energy Policy,Yadong Ning; Kunkun Chen; Boya Zhang; Tao Ding; Fei Guo; Ming Zhang,https://doi.org/10.1016/j.enpol.2019.111116,crossref
10.1016/j.enpol.2019.111163,Dynamic impacts of U.S. energy development on agricultural land use,2020,Energy Policy,Timothy Fitzgerald; Yusuke Kuwayama; Sheila Olmstead; Alexandra Thompson,https://doi.org/10.1016/j.enpol.2019.111163,crossref
10.1016/j.enpol.2020.111399,Assessing residential solar rooftop potential in Saudi Arabia using nighttime satellite images: A study for the city of Riyadh,2020,Energy Policy,Hector G. Lopez-Ruiz; Jorge Blazquez; Michele Vittorio,https://doi.org/10.1016/j.enpol.2020.111399,crossref
10.1016/j.enpol.2020.111933,An analysis of Turkey's solar PV auction scheme: What can Turkey learn from Brazil and South Africa?,2021,Energy Policy,Selahattin Murat Sirin; Irem Sevindik,https://doi.org/10.1016/j.enpol.2020.111933,crossref
10.1016/j.enpol.2021.112140,Policies for low-carbon and affordable home heating: A French outlook,2021,Energy Policy,Louis-Gaëtan Giraudet; Cyril Bourgeois; Philippe Quirion,https://doi.org/10.1016/j.enpol.2021.112140,crossref
10.1016/j.enpol.2021.112282,The flexibility gap: Socioeconomic and geographical factors driving residential flexibility,2021,Energy Policy,David Ribó-Pérez; Miguel Heleno; Carlos Álvarez-Bel,https://doi.org/10.1016/j.enpol.2021.112282,crossref
10.1016/j.enpol.2021.112424,Modeling variable renewable energy and storage in the power sector,2021,Energy Policy,John Bistline; Geoffrey Blanford; Trieu Mai; James Merrick,https://doi.org/10.1016/j.enpol.2021.112424,crossref
10.1016/j.enpol.2021.112474,Modelling of integrated local energy systems: Low-carbon energy supply strategies for the Oxford-Cambridge arc region,2021,Energy Policy,Modassar Chaudry; Lahiru Jayasuriya; Nick Jenkins,https://doi.org/10.1016/j.enpol.2021.112474,crossref
10.1016/j.enpol.2022.113052,From green to amber: is Australia's National Electricity Market signalling a financial warning for wind and solar power?,2022,Energy Policy,Nesanthan Srianandarajah; Stephen J. Wilson; Archie C. Chapman,https://doi.org/10.1016/j.enpol.2022.113052,crossref
10.1016/j.enpol.2023.113524,How carbon emission prices accelerate net zero: Evidence from China's coal-fired power plants,2023,Energy Policy,Qingyang Wu; Chang Tan; Daoping Wang; Yongtao Wu; Jing Meng; Heran Zheng,https://doi.org/10.1016/j.enpol.2023.113524,crossref
10.1016/j.ergon.2011.03.004,"An EMG-based model to estimate lumbar muscle forces and spinal loads during complex, high-effort tasks: Development and application to residential construction using prefabricated walls",2011,International Journal of Industrial Ergonomics,Bochen Jia; Sunwook Kim; Maury A. Nussbaum,https://doi.org/10.1016/j.ergon.2011.03.004,crossref
10.1016/j.erss.2017.05.015,Confected conflict in the wake of the South Australian blackout: Diversionary strategies and policy failure in Australia's energy sector,2017,Energy Research &amp; Social Science,Adam Lucas,https://doi.org/10.1016/j.erss.2017.05.015,crossref
10.1016/j.erss.2021.102100,The spatial politics of energy conflicts: How competing constructions of scale shape pipeline and shale gas struggles in Canada,2021,Energy Research &amp; Social Science,Carol Hunsberger; Rasmus Kløcker Larsen,https://doi.org/10.1016/j.erss.2021.102100,crossref
10.1016/j.erss.2022.102500,"Mapping risk and benefit perceptions of energy sources: Comparing public and expert mental models in Indonesia, Malaysia, and Singapore",2022,Energy Research &amp; Social Science,Shirley S. Ho; Peihan Yu; Edson C. Tandoc; Agnes S.F. Chuah,https://doi.org/10.1016/j.erss.2022.102500,crossref
10.1016/j.erss.2022.102513,A typology for unpacking the diversity of social innovation in energy transitions,2022,Energy Research &amp; Social Science,Julia M. Wittmayer; Sabine Hielscher; Maria Fraaije; Flor Avelino; Karoline Rogge,https://doi.org/10.1016/j.erss.2022.102513,crossref
10.1016/j.erss.2023.103015,An intersectional approach to energy justice: Individual and collective concerns around wind power on Zapotec land,2023,Energy Research &amp; Social Science,Adolfo Mejía-Montero; Kirsten E.H. Jenkins; Dan van der Horst; Matthew Lane,https://doi.org/10.1016/j.erss.2023.103015,crossref
10.1016/j.erss.2023.103133,Reprint of: The privilege of learning and serendipity: My principles of publishing research for a new academic era,2023,Energy Research &amp; Social Science,Benjamin K. Sovacool,https://doi.org/10.1016/j.erss.2023.103133,crossref
