evidence_id,domain,asset_class,source_id,source_group,source_title,review_id,review_decision,primary_reviewed_flag,synthesis_use,evidence_role,metric_original,metric_family,phase,verified_value,verified_metric_definition,direct_vs_total,projected_vs_realised,geography,currency_price_year,page_or_location,source_url,source_raw_path,text_file,notes,context_quote,comparison_relevance,requires_source_spotcheck,manual_split_needed
ev_0014,data_centre,data_centre,dc_pham_2017,economic_impact_report,Data centers: Jobs and opportunities in communities nationwide,dc_metric_0019,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,construction_jobs_peak,construction_jobs_headcount,construction,1688,"Total local jobs supported during construction phase of typical large data center ($215.5M capex, 165k sf)",total (direct + indirect + induced local),estimated / modelled (for typical project),United States (national average / typical),N/A (jobs/FTE or % effect),10.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2998644,submission_00/source_pdfs/Pham_2017_Data_Centers_Jobs_Opportunities.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_pham_2017.txt,Includes multiplier effects; construction duration 18-24 months confirmed in multiple quotes from source.,"Overall, a $215.5 million initial capital investment on building a typical large data center of 165,141 sf supports 1,688 jobs during the 18-24 month construction phase and $77.7 million in wages.",absolute_job_or_job_year_benchmark,True,False
ev_0015,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0020,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,operational_jobs_fte,operational_jobs_fte,operation,30–100,Permanent operational workers for typical hyperscale data center ($500M–$1B capex),direct,typical (literature/observed),United States (various states; specific projects noted in quote),N/A (jobs/FTE or % effect),5.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,"Source emphasizes far fewer permanent workers than manufacturing plant of similar capex ($500M auto plant ~2,000 jobs). Key for comparison.",Economic footprint.A typical hyperscale data center costs$500 million to$1 billion to construct and employs 30–100 permanent workers in operations.,absolute_job_or_job_year_benchmark,True,True
ev_0018,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0023,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,operational_jobs_fte,operational_jobs_fte,operation,50,Permanent operational workers (~50) for USD 500M facility; descriptive comparison (not causal ATT),direct,realised (historical county-level data 1995-2020 or recent),United States (various states; specific projects noted in quote),N/A (jobs/FTE or % effect),7.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,"CORRECTED 2026-06-29: descriptive facility headcount, not causal ATT. Causal identification paper; effects modest compared to manufacturing. Clustered entry has slightly higher effects.","Data centers employ far fewer permanent workers than comparably-sized manufacturing plants—a$500 million data center might employ 50 workers, while a$500 million auto plant might employ 2,000.",absolute_job_or_job_year_benchmark,True,False
ev_0019,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0024,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,operational_jobs_fte,operational_jobs_fte,operation,50,Causal ATT (average treatment effect on treated) or % change from data center entry (CS-DID or similar econometric),"total local economy (causal, includes spillovers)",realised (historical county-level data 1995-2020 or recent),United States (various states; specific projects noted in quote),N/A (jobs/FTE or % effect),20.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,Causal identification paper; effects modest compared to manufacturing. Clustered entry has slightly higher effects.,"Our smaller ef- fects likely reflect the fundamental difference between data centers and manufacturing: a $500 million data center employs perhaps 50 permanent workers, while a comparably-sized manufacturing plant might employ 2,000.",absolute_job_or_job_year_benchmark,True,False
ev_0020,data_centre,data_centre,dc_jlarc_virginia_2024,government_audit,Data Centers in Virginia,dc_metric_0025,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,construction_jobs_peak,construction_jobs_headcount,construction,1500,Peak on-site construction workers for an individual data center building (VA representative),direct (various construction trades),realised / reported (at height of construction),"Virginia, US",N/A (jobs/FTE or % effect),,https://jlarc.virginia.gov/landing-2024-data-centers-in-virginia.asp,submission_00/source_pdfs/JLARC_2024_Data_Centers_in_Virginia.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_jlarc_virginia_2024.txt,Construction duration 12-18 months typical. Good policy/audit source for peak workforce claims.,"Construction of an individual data center building usually takes about 12 to 18 months, and data center representatives indicated that, at the height of construction, approximately 1,500 workers are on site from various construction-related industries.",absolute_job_or_job_year_benchmark,True,False
ev_0025,data_centre,data_centre,dc_food_water_watch_2026,advocacy_critique,Artificial Jobs: The Illusion of Big Tech's Data Center Employment Claims,dc_metric_0030,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,operational_jobs_fte,operational_jobs_fte,operation,23000,"National estimate of permanent data center jobs (FWW 2024, using BLS + VEDP adjusted)",direct,realised (2024 estimate),United States (national),N/A (jobs/FTE or % effect),1.0,https://www.foodandwaterwatch.org/wp-content/uploads/2026/01/RB_2601_DataCenterJobs.pdf,submission_00/source_pdfs/Food_Water_Watch_2026_Artificial_Jobs.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_food_water_watch_2026.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"Our figure is higher than using VEDP data alone (which amounts to 5,400 permanent staff, assuming all these data centers are still open and employing the announced number of people).7 FWW estimates that as few as 23,000 people nationwide held a permanent data center job in 2024.",absolute_job_or_job_year_benchmark,True,False
ev_0027,data_centre,data_centre,dc_food_water_watch_2026,advocacy_critique,Artificial Jobs: The Illusion of Big Tech's Data Center Employment Claims,dc_metric_0032,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,jobs_per_mw,jobs_per_mw,unspecified,1.12,"Jobs added in data center sector (NAICS 518210) per MW capacity added (Dominion IRP + BLS, VA 2023-24)",direct sector jobs,realised (recent capacity additions),"Virginia, US",N/A (jobs/FTE or % effect),3.0,https://www.foodandwaterwatch.org/wp-content/uploads/2026/01/RB_2601_DataCenterJobs.pdf,submission_00/source_pdfs/Food_Water_Watch_2026_Artificial_Jobs.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_food_water_watch_2026.txt,Low jobs/MW from sector employment growth vs capacity hookups. Critical perspective on employment claims.,"According to Dominion Energy’s two most recent integrated resource plans, the company hooked up 933 MWs of data center capacity in 202325 and 977 MWs in 2024.26 Meanwhile, Virginia added 2,148 additional jobs in the entire 518210 sector — 1.12 jobs per MW.",normalisable_job_intensity,True,False
ev_0029,data_centre,data_centre,dc_pham_2017,economic_impact_report,Data centers: Jobs and opportunities in communities nationwide,dc_metric_0034,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_months,construction_duration,construction,18–24,Construction phase duration for typical large data center,,typical (modelled),United States (various states; specific projects noted in quote),,10.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2998644,submission_00/source_pdfs/Pham_2017_Data_Centers_Jobs_Opportunities.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_pham_2017.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"Overall, a $215.5 million initial capital investment on building a typical large data center of 165,141 sf supports 1,688 jobs during the 18-24 month construction phase and $77.7 million in wages.",scale_context_not_job_creation,True,True
ev_0043,data_centre,data_centre,dc_alvarez_nber_2026,causal_working_paper,Data Centers and Local Economies in the Age of AI,dc_metric_0048,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,0.858,"% change (long difference) in outcome (employment, payroll, etc.) associated with data center presence (county-level, 1995-2020)",total (causal local economy effect),"realised (econometric, long-run)",United States (county-level panel),N/A (jobs/FTE or % effect),12.0,https://www.nber.org/papers/w35194,submission_00/source_pdfs/Alvarez_2026_NBER_Data_Centers_Local_Economies.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_alvarez_nber_2026.txt,"Key causal evidence: modest positive employment effects (~0.86% for total emp, higher for data-processing 1.63%); construction emp negative in some specs? Check full table. Data centers present indicator used.","% ∆ employment 3,173 0.212 0.858 % ∆ data-processing employment 3,173 0.525 1.627 % ∆ construction employment 3,173 -1.430 1.530 % ∆ annual payroll 3,173 0.969 1.039 % ∆ establishments 3,173 0.091 0.488 % ∆ tax returns 3,130 0.338 0.297 % ∆ adjusted gross income 3,130 0.958 0.358 % ∆ wages 3,130 0.861 0.340 % ∆ house price index 2,046 1.093 0.441 % ∆ electricity price 2,954 0.038 0.022 % ∆ cumulative data center revenue 3,188 0.190 0.869 % ∆ cumulative data center facilities 3,188 0.130 0.524 Data center present over horizon 3,188 0.076 0.264 Notes: Variables are county-level long differences from 1995 to 2020.",causal_local_economy_effect,True,False
ev_0044,data_centre,data_centre,dc_alvarez_nber_2026,causal_working_paper,Data Centers and Local Economies in the Age of AI,dc_metric_0049,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,1.627,"% change (long difference) in outcome (employment, payroll, etc.) associated with data center presence (county-level, 1995-2020)",total (causal local economy effect),"realised (econometric, long-run)",United States (county-level panel),N/A (jobs/FTE or % effect),12.0,https://www.nber.org/papers/w35194,submission_00/source_pdfs/Alvarez_2026_NBER_Data_Centers_Local_Economies.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_alvarez_nber_2026.txt,"Key causal evidence: modest positive employment effects (~0.86% for total emp, higher for data-processing 1.63%); construction emp negative in some specs? Check full table. Data centers present indicator used.","% ∆ employment 3,173 0.212 0.858 % ∆ data-processing employment 3,173 0.525 1.627 % ∆ construction employment 3,173 -1.430 1.530 % ∆ annual payroll 3,173 0.969 1.039 % ∆ establishments 3,173 0.091 0.488 % ∆ tax returns 3,130 0.338 0.297 % ∆ adjusted gross income 3,130 0.958 0.358 % ∆ wages 3,130 0.861 0.340 % ∆ house price index 2,046 1.093 0.441 % ∆ electricity price 2,954 0.038 0.022 % ∆ cumulative data center revenue 3,188 0.190 0.869 % ∆ cumulative data center facilities 3,188 0.130 0.524 Data center present over horizon 3,188 0.076 0.264 Notes: Variables are county-level long differences from 1995 to 2020.",causal_local_economy_effect,True,False
ev_0045,data_centre,data_centre,dc_alvarez_nber_2026,causal_working_paper,Data Centers and Local Economies in the Age of AI,dc_metric_0050,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,1.53,"% change (long difference) in outcome (employment, payroll, etc.) associated with data center presence (county-level, 1995-2020)",total (causal local economy effect),"realised (econometric, long-run)",United States (county-level panel),N/A (jobs/FTE or % effect),12.0,https://www.nber.org/papers/w35194,submission_00/source_pdfs/Alvarez_2026_NBER_Data_Centers_Local_Economies.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_alvarez_nber_2026.txt,"Key causal evidence: modest positive employment effects (~0.86% for total emp, higher for data-processing 1.63%); construction emp negative in some specs? Check full table. Data centers present indicator used.","% ∆ employment 3,173 0.212 0.858 % ∆ data-processing employment 3,173 0.525 1.627 % ∆ construction employment 3,173 -1.430 1.530 % ∆ annual payroll 3,173 0.969 1.039 % ∆ establishments 3,173 0.091 0.488 % ∆ tax returns 3,130 0.338 0.297 % ∆ adjusted gross income 3,130 0.958 0.358 % ∆ wages 3,130 0.861 0.340 % ∆ house price index 2,046 1.093 0.441 % ∆ electricity price 2,954 0.038 0.022 % ∆ cumulative data center revenue 3,188 0.190 0.869 % ∆ cumulative data center facilities 3,188 0.130 0.524 Data center present over horizon 3,188 0.076 0.264 Notes: Variables are county-level long differences from 1995 to 2020.",causal_local_economy_effect,True,False
ev_0046,data_centre,data_centre,dc_alvarez_nber_2026,causal_working_paper,Data Centers and Local Economies in the Age of AI,dc_metric_0051,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,1.039,"% change (long difference) in outcome (employment, payroll, etc.) associated with data center presence (county-level, 1995-2020)",total (causal local economy effect),"realised (econometric, long-run)",United States (county-level panel),N/A (jobs/FTE or % effect),12.0,https://www.nber.org/papers/w35194,submission_00/source_pdfs/Alvarez_2026_NBER_Data_Centers_Local_Economies.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_alvarez_nber_2026.txt,"Key causal evidence: modest positive employment effects (~0.86% for total emp, higher for data-processing 1.63%); construction emp negative in some specs? Check full table. Data centers present indicator used.","% ∆ employment 3,173 0.212 0.858 % ∆ data-processing employment 3,173 0.525 1.627 % ∆ construction employment 3,173 -1.430 1.530 % ∆ annual payroll 3,173 0.969 1.039 % ∆ establishments 3,173 0.091 0.488 % ∆ tax returns 3,130 0.338 0.297 % ∆ adjusted gross income 3,130 0.958 0.358 % ∆ wages 3,130 0.861 0.340 % ∆ house price index 2,046 1.093 0.441 % ∆ electricity price 2,954 0.038 0.022 % ∆ cumulative data center revenue 3,188 0.190 0.869 % ∆ cumulative data center facilities 3,188 0.130 0.524 Data center present over horizon 3,188 0.076 0.264 Notes: Variables are county-level long differences from 1995 to 2020.",causal_local_economy_effect,True,False
ev_0047,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0052,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capex,investment_scale,operation,500–1000 million USD,Typical hyperscale data center construction cost range,,typical,United States (various states; specific projects noted in quote),"USD (recent, ~2026 paper)",5.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,Economic footprint.A typical hyperscale data center costs$500 million to$1 billion to construct and employs 30–100 permanent workers in operations.,scale_context_not_job_creation,True,True
ev_0048,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0053,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_months,construction_duration,construction,18–36,Construction duration for hyperscale facilities (extensive on-site work for trades),,typical (observed),United States (various states; specific projects noted in quote),,6.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"As described above, hyperscale facilities require extensive on-site work over 18–36 months, creating demand for local construction workers, electricians, HVAC technicians, and related trades.",scale_context_not_job_creation,True,True
