doi,title,year,container,authors,URL,source
10.1016/j.eap.2021.09.012,How external debt led to economic growth in South Asia: A policy perspective analysis from quantile regression,2021,Economic Analysis and Policy,Muhammad Mohsin; Hafeez Ullah; Nadeem Iqbal; Wasim Iqbal; Farhad Taghizadeh-Hesary,https://doi.org/10.1016/j.eap.2021.09.012,crossref
10.1016/j.ecolecon.2011.06.014,"Quo Vadis MRIO? Methodological, data and institutional requirements for multi-region input–output analysis",2011,Ecological Economics,Thomas Wiedmann; Harry C. Wilting; Manfred Lenzen; Stephan Lutter; Viveka Palm,https://doi.org/10.1016/j.ecolecon.2011.06.014,crossref
10.1016/j.ecolecon.2022.107422,Linking the diversity of ecologisation models to farmers' digital use profiles,2022,Ecological Economics,Éléonore Schnebelin,https://doi.org/10.1016/j.ecolecon.2022.107422,crossref
10.1016/j.econedurev.2006.07.010,The economic impact of colleges and universities,2007,Economics of Education Review,John J. Siegfried; Allen R. Sanderson; Peter McHenry,https://doi.org/10.1016/j.econedurev.2006.07.010,crossref
10.1016/j.econmod.2016.11.012,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",2017,Economic Modelling,Heidi Garrett-Peltier,https://doi.org/10.1016/j.econmod.2016.11.012,crossref
10.1016/j.egypro.2011.03.087,The impact of China's investment increase in fixed assets on ecological environment: an empirical analysis,2011,Energy Procedia,Lili Li; Peng Qi,https://doi.org/10.1016/j.egypro.2011.03.087,crossref
10.1016/j.ehb.2020.100854,The macroeconomic impacts of diet-related fiscal policy for NCD prevention: A systematic review,2020,Economics &amp; Human Biology,Sarah Mounsey; Lennert Veerman; Stephen Jan; Anne Marie Thow,https://doi.org/10.1016/j.ehb.2020.100854,crossref
10.1016/j.enbuild.2013.03.015,Numerical analysis of mechanical ventilation solar air collector with internal baffles,2013,Energy and Buildings,Jianjun Hu; Xishan Sun; Jinliang Xu; Zhixian Li,https://doi.org/10.1016/j.enbuild.2013.03.015,crossref
10.1016/j.eneco.2021.105510,Predicting energy poverty with combinations of remote-sensing and socioeconomic survey data in India: Evidence from machine learning,2021,Energy Economics,Hanjie Wang; Lucie Maruejols; Xiaohua Yu,https://doi.org/10.1016/j.eneco.2021.105510,crossref
10.1016/j.energy.2009.04.007,A CGE analysis to study the impacts of energy investment on economic growth and carbon dioxide emission: A case of Shaanxi Province in western China,2010,Energy,Chuanyi Lu; Xiliang Zhang; Jiankun He,https://doi.org/10.1016/j.energy.2009.04.007,crossref
10.1016/j.energy.2018.06.101,Techno-economic evaluation for hybrid renewable energy system: Application and merits,2018,Energy,Weiwu Ma; Xinpei Xue; Gang Liu,https://doi.org/10.1016/j.energy.2018.06.101,crossref
10.1016/j.energy.2019.116378,Effects of crude oil shocks on the PPI system based on variance decomposition network analysis,2019,Energy,Qingru Sun; Haizhong An; Xiangyun Gao; Sui Guo; Ze Wang; Siyao Liu; Shaobo Wen,https://doi.org/10.1016/j.energy.2019.116378,crossref
10.1016/j.energy.2022.126564,Impact of geopolitical risks on investor attention and speculation in the oil market: Evidence from nonlinear and time-varying analysis,2023,Energy,Jihong Xiao; Fenghua Wen; Zhifang He,https://doi.org/10.1016/j.energy.2022.126564,crossref
10.1016/j.enpol.2009.10.049,"Techno-economical analysis of off-grid hybrid systems at Kutubdia Island, Bangladesh",2010,Energy Policy,Sanjoy Kumar Nandi; Himangshu Ranjan Ghosh,https://doi.org/10.1016/j.enpol.2009.10.049,crossref
10.1016/j.enpol.2010.03.029,Economic impacts from the promotion of renewable energy technologies: The German experience,2010,Energy Policy,Manuel Frondel; Nolan Ritter; Christoph M. Schmidt; Colin Vance,https://doi.org/10.1016/j.enpol.2010.03.029,crossref
10.1016/j.enpol.2011.06.060,CO2 emissions embodied in China–US trade: Input–output analysis based on the emergy/dollar ratio,2011,Energy Policy,Huibin Du; Jianghong Guo; Guozhu Mao; Alexander M. Smith; Xuxu Wang; Yuan Wang,https://doi.org/10.1016/j.enpol.2011.06.060,crossref
10.1016/j.enpol.2012.04.076,Green jobs? Economic impacts of renewable energy in Germany,2012,Energy Policy,Ulrike Lehr; Christian Lutz; Dietmar Edler,https://doi.org/10.1016/j.enpol.2012.04.076,crossref
10.1016/j.enpol.2012.06.009,Barriers to widespread adoption of electric vehicles: An analysis of consumer attitudes and perceptions,2012,Energy Policy,Ona Egbue; Suzanna Long,https://doi.org/10.1016/j.enpol.2012.06.009,crossref
10.1016/j.enpol.2013.01.047,The impact of clean energy investments on the Greek economy: An input–output analysis (2010–2020),2013,Energy Policy,M. Markaki; A. Belegri-Roboli; P. Michaelides; S. Mirasgedis; D.P. Lalas,https://doi.org/10.1016/j.enpol.2013.01.047,crossref
10.1016/j.enpol.2013.05.054,Exploring driving factors of energy-related CO2 emissions in Chinese provinces: A case of Liaoning,2013,Energy Policy,Yong Geng; Hongyan Zhao; Zhu Liu; Bing Xue; Tsuyoshi Fujita; Fengming Xi,https://doi.org/10.1016/j.enpol.2013.05.054,crossref
10.1016/j.enpol.2014.01.043,The influence of financial incentives and other socio-economic factors on electric vehicle adoption,2014,Energy Policy,William Sierzchula; Sjoerd Bakker; Kees Maat; Bert van Wee,https://doi.org/10.1016/j.enpol.2014.01.043,crossref
10.1016/j.enpol.2018.02.015,A multi-stakeholder decision support system for local neighbourhood energy planning,2018,Energy Policy,Sanne Hettinga; Peter Nijkamp; Henk Scholten,https://doi.org/10.1016/j.enpol.2018.02.015,crossref
10.1016/j.enpol.2018.08.066,Economic and environmental impacts of local utility-delivered industrial energy-efficiency rebate programs,2018,Energy Policy,Jun-Ki Choi; Jiyong Eom; Emma McClory,https://doi.org/10.1016/j.enpol.2018.08.066,crossref
10.1016/j.enpol.2019.111056,China's global power: Estimating Chinese foreign direct investment in the electric power sector,2020,Energy Policy,Zhongshu Li; Kevin P. Gallagher; Denise L. Mauzerall,https://doi.org/10.1016/j.enpol.2019.111056,crossref
10.1016/j.enpol.2019.111123,Multi-dimensional energy poverty patterns around industrial crop projects in Ghana: Enhancing the energy poverty alleviation potential of rural development strategies,2020,Energy Policy,Abubakari Ahmed; Alexandros Gasparatos,https://doi.org/10.1016/j.enpol.2019.111123,crossref
10.1016/j.enpol.2019.111223,Mapping wind-power controversies on social media: Facebook as a powerful mobilizer of local resistance,2020,Energy Policy,Kristian Borch; Anders K. Munk; Vibeke Dahlgaard,https://doi.org/10.1016/j.enpol.2019.111223,crossref
10.1016/j.enpol.2020.111425,"Energy investment, economic growth and carbon emissions in China—Empirical analysis based on spatial Durbin model",2020,Energy Policy,Jinying Li; Sisi Li,https://doi.org/10.1016/j.enpol.2020.111425,crossref
10.1016/j.enpol.2020.112031,Green jobs and energy efficiency as strategies for economic growth and the reduction of environmental impacts,2021,Energy Policy,Federico Dell’Anna,https://doi.org/10.1016/j.enpol.2020.112031,crossref
10.1016/j.enpol.2021.112256,Public spending and green economic growth in BRI region: Mediating role of green finance,2021,Energy Policy,Dongyang Zhang; Muhammad Mohsin; Abdul Khaliq Rasheed; Youngho Chang; Farhad Taghizadeh-Hesary,https://doi.org/10.1016/j.enpol.2021.112256,crossref
10.1016/j.enpol.2023.113500,The effect of record-high gasoline prices on the consumers’ new energy vehicle purchase intention: Evidence from the uniform experimental design,2023,Energy Policy,Huiqian Sun; Peng Jing; Baihui Wang; Yunhao Cai; Jie Ye; Bichen Wang,https://doi.org/10.1016/j.enpol.2023.113500,crossref
10.1016/j.erss.2021.102146,"New materialism, object-oriented ontology and fictive imaginaries: new directions in energy research",2021,Energy Research &amp; Social Science,Padraig Murphy; Pat Brereton; Fiachra O'Brolchain,https://doi.org/10.1016/j.erss.2021.102146,crossref
10.1016/j.erss.2022.102601,Corrigendum to “Social license to automate: A critical review of emerging approaches to electricity demand side management” Energy Res. Soc. Sci. 80 (2021) 1–12,2022,Energy Research &amp; Social Science,Sophie Adams; Declan Kuch; Lisa Diamond; Peter Fröhlich; Ida Marie Henriksen; Cecilia Katzeff; Marianne Ryghaug; Selin Yilmaz,https://doi.org/10.1016/j.erss.2022.102601,crossref
10.1016/j.esr.2022.100947,An integrated optimization and multi-scale input–output model for interaction mechanism analysis of energy–economic–environmental policy in a typical fossil-energy-dependent region,2022,Energy Strategy Reviews,Jinbo Zhang; Lirong Liu; Yulei Xie; Yang Zhang; Huaicheng Guo,https://doi.org/10.1016/j.esr.2022.100947,crossref
10.1016/j.geoforum.2023.103726,"Social sustainability: Do-it-yourself urbanism, start-it-yourself urbanism",2023,Geoforum,Abbas Ziafati Bafarasat; Eduardo Oliveira,https://doi.org/10.1016/j.geoforum.2023.103726,crossref
10.1016/j.ijdrr.2018.04.030,On input-output economic models in disaster impact assessment,2018,International Journal of Disaster Risk Reduction,Luca Galbusera; Georgios Giannopoulos,https://doi.org/10.1016/j.ijdrr.2018.04.030,crossref
10.1016/j.ijforecast.2011.02.006,Better to give than to receive: Predictive directional measurement of volatility spillovers,2012,International Journal of Forecasting,Francis X. Diebold; Kamil Yilmaz,https://doi.org/10.1016/j.ijforecast.2011.02.006,crossref
10.1016/j.ijproman.2017.02.005,Linking transformational leadership and work outcomes in temporary organizations: A social identity approach,2017,International Journal of Project Management,Xiang Ding; Qian Li; Haibo Zhang; Zhaohan Sheng; Zeya Wang,https://doi.org/10.1016/j.ijproman.2017.02.005,crossref
10.1016/j.jclepro.2017.05.200,Examining industrial structure changes and corresponding carbon emission reduction effect by combining input-output analysis and social network analysis: A comparison study of China and Japan,2017,Journal of Cleaner Production,Zhaoling Li; Lu Sun; Yong Geng; Huijuan Dong; Jingzheng Ren; Zhe Liu; Xu Tian; Helmut Yabar; Yoshiro Higano,https://doi.org/10.1016/j.jclepro.2017.05.200,crossref
10.1016/j.jclepro.2018.02.136,Key constraints and mitigation strategies for prefabricated prefinished volumetric construction,2018,Journal of Cleaner Production,Bon-Gang Hwang; Ming Shan; Kit-Ying Looi,https://doi.org/10.1016/j.jclepro.2018.02.136,crossref
10.1016/j.jclepro.2018.10.013,Analysis of the impacts of heating emissions on the environment and human health in North China,2019,Journal of Cleaner Production,Han Li; Shijun You; Huan Zhang; Wandong Zheng; Lanjun Zou,https://doi.org/10.1016/j.jclepro.2018.10.013,crossref
10.1016/j.jclepro.2023.140474,"A comprehensive analysis of the energy, economic, and environmental impacts of industrial variable frequency drives",2024,Journal of Cleaner Production,Sean Kapp; Chunxu Wang; Megan McNelly; Xiabo Romeiko; Jun-Ki Choi,https://doi.org/10.1016/j.jclepro.2023.140474,crossref
10.1016/j.jclepro.2024.142096,Chinese transport emissions reduction policies: Analysis of purchase intention and approaches to promote uptake of new energy construction dump trucks,2024,Journal of Cleaner Production,Ning Lan; Qiaozhi Wang; Pauline Deutz,https://doi.org/10.1016/j.jclepro.2024.142096,crossref
10.1016/j.jenvman.2003.12.012,An approach for integrating economic impact analysis into the evaluation of potential marine protected area sites,2004,Journal of Environmental Management,Tracey Morin Dalton,https://doi.org/10.1016/j.jenvman.2003.12.012,crossref
10.1016/j.jenvman.2006.08.012,Regional economic impacts of Grand Canyon river runners,2007,Journal of Environmental Management,Evan E. Hjerpe; Yeon-Su Kim,https://doi.org/10.1016/j.jenvman.2006.08.012,crossref
10.1016/j.jenvman.2023.118085,Evaluating economic impacts of protected areas in contexts with limited data; the case of three national parks in Iceland,2023,Journal of Environmental Management,Jukka Siltanen; Jon Geir Petursson; David Cook; Brynhildur Davidsdottir,https://doi.org/10.1016/j.jenvman.2023.118085,crossref
10.1016/j.jobe.2022.104835,Overheating in existing and renovated Danish single- and multi-family houses,2022,Journal of Building Engineering,Laura Annabelle Bugenings; Aliakbar Kamari,https://doi.org/10.1016/j.jobe.2022.104835,crossref
10.1016/j.jort.2016.09.008,Economic contributions of wildlife watching recreation expenditures (2006 &amp; 2011) across the U.S. south: An input-output analysis,2017,Journal of Outdoor Recreation and Tourism,Jagdish Poudel; Ian A. Munn; James E. Henderson,https://doi.org/10.1016/j.jort.2016.09.008,crossref
10.1016/j.joule.2020.02.007,Negative Emissions Technologies: The Tradeoffs of Air-Capture Economics,2020,Joule,Matthew D. Eisaman,https://doi.org/10.1016/j.joule.2020.02.007,crossref
10.1016/j.jpubeco.2018.09.004,"Job search requirements, effort provision and labor market outcomes",2019,Journal of Public Economics,Patrick Arni; Amelie Schiprowski,https://doi.org/10.1016/j.jpubeco.2018.09.004,crossref
10.1016/j.jrurstud.2023.103155,Return migration and in-situ urbanization of 79 migrant sending counties in China: Characteristic and driving factors,2023,Journal of Rural Studies,Luan Chen; Yaofu Huang; Xiaozhen Qin; Weipan Xu; Yawen Qin; Xun Li,https://doi.org/10.1016/j.jrurstud.2023.103155,crossref
10.1016/j.jsr.2018.02.010,Analysis of hourly crash likelihood using unbalanced panel data mixed logit model and real-time driving environmental big data,2018,Journal of Safety Research,Feng Chen; Suren Chen; Xiaoxiang Ma,https://doi.org/10.1016/j.jsr.2018.02.010,crossref
10.1016/j.jtrangeo.2007.08.003,The Thruport concept and transmodal rail freight distribution in North America,2008,Journal of Transport Geography,Jean-Paul Rodrigue,https://doi.org/10.1016/j.jtrangeo.2007.08.003,crossref
10.1016/j.jtrangeo.2008.03.001,Moving places: the geography of warehousing in the US,2008,Journal of Transport Geography,John T. Bowen,https://doi.org/10.1016/j.jtrangeo.2008.03.001,crossref
10.1016/j.jtrangeo.2017.07.006,Book review,2017,Journal of Transport Geography,Samuel Nello-Deakin,https://doi.org/10.1016/j.jtrangeo.2017.07.006,crossref
10.1016/j.jtrangeo.2019.01.006,Theorising informality and social embeddedness for the study of informal transport. Lessons from the marshrutka mobility phenomenon,2020,Journal of Transport Geography,Lela Rekhviashvili; Wladimir Sgibnev,https://doi.org/10.1016/j.jtrangeo.2019.01.006,crossref
10.1016/j.jue.2017.12.001,Housing markets with endogenous search: Theory and implications,2018,Journal of Urban Economics,Joseph Williams,https://doi.org/10.1016/j.jue.2017.12.001,crossref
10.1016/j.marpol.2022.105177,The socioeconomic contribution of the recreational fishery based on input–output analysis: The case of China,2022,Marine Policy,Qilei Zhao; Xinjun Chen; Guiying Chen; Siqiong Qi,https://doi.org/10.1016/j.marpol.2022.105177,crossref
10.1016/j.renene.2022.04.062,Role of foreign direct investment and economic growth in renewable energy development,2022,Renewable Energy,Xiaobo Wei; Muhammad Mohsin; Qiongxin Zhang,https://doi.org/10.1016/j.renene.2022.04.062,crossref
10.1016/j.resconrec.2020.105389,The overlooked environmental footprint of increasing Internet use,2021,"Resources, Conservation and Recycling",Renee Obringer; Benjamin Rachunok; Debora Maia-Silva; Maryam Arbabzadeh; Roshanak Nateghi; Kaveh Madani,https://doi.org/10.1016/j.resconrec.2020.105389,crossref
10.1016/j.respol.2014.10.008,Economic impact of entrepreneurial universities’ activities: An exploratory study of the United Kingdom,2015,Research Policy,Maribel Guerrero; James A. Cunningham; David Urbano,https://doi.org/10.1016/j.respol.2014.10.008,crossref
10.1016/j.respol.2019.01.002,"International research collaboration: Novelty, conventionality, and atypicality in knowledge recombination",2019,Research Policy,Caroline S. Wagner; Travis A. Whetsell; Satyam Mukherjee,https://doi.org/10.1016/j.respol.2019.01.002,crossref
10.1016/j.rser.2012.11.045,The energy ladder: Theoretical myth or empirical truth? Results from a meta-analysis,2013,Renewable and Sustainable Energy Reviews,Bianca van der Kroon; Roy Brouwer; Pieter J.H. van Beukering,https://doi.org/10.1016/j.rser.2012.11.045,crossref
10.1016/j.rser.2014.07.098,Benefits and challenges of electrical demand response: A critical review,2014,Renewable and Sustainable Energy Reviews,Niamh O׳Connell; Pierre Pinson; Henrik Madsen; Mark O׳Malley,https://doi.org/10.1016/j.rser.2014.07.098,crossref
10.1016/j.rser.2015.12.283,Optimizing energy consumption for data centers,2016,Renewable and Sustainable Energy Reviews,Huigui Rong; Haomin Zhang; Sheng Xiao; Canbing Li; Chunhua Hu,https://doi.org/10.1016/j.rser.2015.12.283,crossref
10.1016/j.rser.2017.05.167,An empirical and forecasting analysis of the bioenergy market in the EU28 region: Evidence from a panel data simultaneous equation model,2017,Renewable and Sustainable Energy Reviews,Mohd Alsaleh; A.S. Abdul-Rahim; H.O. Mohd-Shahwahid,https://doi.org/10.1016/j.rser.2017.05.167,crossref
10.1016/j.rser.2020.109783,Carbon footprint of construction industry: A global review and supply chain analysis,2020,Renewable and Sustainable Energy Reviews,Nuri Cihat Onat; Murat Kucukvar,https://doi.org/10.1016/j.rser.2020.109783,crossref
10.1016/j.scs.2016.10.008,"Performance evaluation of a stand-alone PV-wind-diesel-battery hybrid system feasible for a large resort center in South China Sea, Malaysia",2017,Sustainable Cities and Society,Monowar Hossain; Saad Mekhilef; Lanre Olatomiwa,https://doi.org/10.1016/j.scs.2016.10.008,crossref
10.1016/j.sftr.2023.100111,Does the level of development distinguish the impacts of foreign direct investment on the stages of human development?,2023,Sustainable Futures,Justice Gameli Djokoto; Camillus Abawiera Wongnaa,https://doi.org/10.1016/j.sftr.2023.100111,crossref
10.1016/j.techfore.2019.119749,Why do we need ‘Problem-oriented Innovation System (PIS)’ for solving macro-level societal problems?,2020,Technological Forecasting and Social Change,Sepehr Ghazinoory; Shohreh Nasri; Fatemeh Ameri; Gholam Ali Montazer; Ali Shayan,https://doi.org/10.1016/j.techfore.2019.119749,crossref
10.1016/j.techfore.2021.121266,Converting consumer-generated content into an innovation resource: A user ideas processing framework in online user innovation communities,2022,Technological Forecasting and Social Change,Jie Lin; Chao Wang; Lixin Zhou; Xiaoyan Jiang,https://doi.org/10.1016/j.techfore.2021.121266,crossref
10.1016/j.techfore.2021.121348,"COVID-19 pandemic as a trigger for the acceleration of the cybernetic revolution, transition from e-government to e-state, and change in social relations",2022,Technological Forecasting and Social Change,Leonid Grinin; Anton Grinin; Andrey Korotayev,https://doi.org/10.1016/j.techfore.2021.121348,crossref
10.1016/s0305-750x(02)00110-9,Global Foreign Direct Investment Flows: The Role of Governance Infrastructure,2002,World Development,Steven Globerman; Daniel Shapiro,https://doi.org/10.1016/s0305-750x(02)00110-9,crossref
10.1016/s0360-1323(01)00029-4,CFD analysis on characteristics of contaminated indoor air ventilation and its application in the evaluation of the effects of contaminant inhalation by a human occupant,2002,Building and Environment,Tatsuya Hayashi; Yoshiaki Ishizu; Shinsuke Kato; Shuzo Murakami,https://doi.org/10.1016/s0360-1323(01)00029-4,crossref
10.1017/9781108676212,Input-Output Analysis,2021,,Ronald E. Miller; Peter D. Blair,https://doi.org/10.1017/9781108676212,crossref
10.1017/cbo9780511610783,The Economics of Input-Output Analysis,2006,,Thijs ten Raa,https://doi.org/10.1017/cbo9780511610783,crossref
10.1017/cbo9780511626982,Input-Output Analysis,2009,,Ronald E. Miller; Peter D. Blair,https://doi.org/10.1017/cbo9780511626982,crossref
10.1017/s1074070800001826,Economic Impacts of State Parks on State Economies in the South,1990,Journal of Agricultural and Applied Economics,John C. Bergstrom; H. Ken Cordell; Alan E. Watson; Gregory A. Ashley,https://doi.org/10.1017/s1074070800001826,crossref
10.1017/s1074070800019313,Migrant Farm Workers on Virginia's Eastern Shore: An Analysis of Economic Impacts,1994,Journal of Agricultural and Applied Economics,Erin O. Sills; Jeffrey Alwang; Paul Driscoll,https://doi.org/10.1017/s1074070800019313,crossref
10.1021/acs.est.5b02892,Environmental and Economic Impacts of Localizing Food Systems: The Case of Dairy Supply Chains in the Northeastern United States,2015,Environmental Science &amp; Technology,Charles F. Nicholson; Xi He; Miguel I. Gómez; H. O. Gao; Elaine Hill,https://doi.org/10.1021/acs.est.5b02892,crossref
10.1021/es983471i,Peer Reviewed: Economic Input–Output Models for Environmental Life-Cycle Assessment,1998,Environmental Science &amp; Technology,Chris Hendrickson; Arpad Horvath; Satish Joshi; Lester Lave,https://doi.org/10.1021/es983471i,crossref
10.1023/a:1007372721259,Beyond Rock and Roll: The Economic Impact of the Grateful Dead on a Local Economy,1997,Journal of Cultural Economics,Ricardo C. Gazel; R. Keith Schwer,https://doi.org/10.1023/a:1007372721259,crossref
10.1023/a:1024937821040,A Note on Measuring the Economic Impact of Institutions of Higher Education,1997,Research in Higher Education,Kenneth H. Brown; Michael T. Heaney,https://doi.org/10.1023/a:1024937821040,crossref
10.1038/d41586-018-06610-y,How to stop data centres from gobbling up the world’s electricity,2018,Nature,Nicola Jones,https://doi.org/10.1038/d41586-018-06610-y,crossref
10.1038/s41467-022-28975-5,Assessing the climate change exposure of foreign direct investment,2022,Nature Communications,Xia Li; Kevin P. Gallagher,https://doi.org/10.1038/s41467-022-28975-5,crossref
10.1038/s41545-021-00101-w,Data centre water consumption,2021,npj Clean Water,David Mytton,https://doi.org/10.1038/s41545-021-00101-w,crossref
10.1057/palgrave.jibs.8400277,The determinants of Chinese outward foreign direct investment,2007,Journal of International Business Studies,Peter J Buckley; L Jeremy Clegg; Adam R Cross; Xin Liu; Hinrich Voss; Ping Zheng,https://doi.org/10.1057/palgrave.jibs.8400277,crossref
10.1057/palgrave.jibs.8400366,Perspectives on China's outward foreign direct investment,2008,Journal of International Business Studies,Randall Morck; Bernard Yeung; Minyuan Zhao,https://doi.org/10.1057/palgrave.jibs.8400366,crossref
10.1080/00036846.2015.1011322,"Impact of oil price shocks on output, inflation and the real exchange rate: evidence from selected ASEAN countries",2015,Applied Economics,Hem C. Basnet; Kamal P. Upadhyaya,https://doi.org/10.1080/00036846.2015.1011322,crossref
10.1080/00141844.2018.1471513,Scaling the Cloud: Making State and Infrastructure in Sweden,2018,Ethnos,Asta Vonderau,https://doi.org/10.1080/00141844.2018.1471513,crossref
10.1080/01446190010020444,VIEW/COMMENT,2001,Construction Management and Economics,,https://doi.org/10.1080/01446190010020444,crossref
10.1080/01446193.2022.2037148,Influence of briefing clarity on construction projects: a fuzzy hybrid simulation approach,2022,Construction Management and Economics,Ali Vahabi; Farnad Nasirzadeh; Anthony Mills,https://doi.org/10.1080/01446193.2022.2037148,crossref
10.1080/01900699508525004,"Estimating the economic impacts of a hub airline serving a tourist destination: the case of america west airlines and las vegas, nevada",1995,International Journal of Public Administration,John H. Brown; Thomas M. Carroll; Dan S. Rickman; R. Keith Schwer,https://doi.org/10.1080/01900699508525004,crossref
10.1080/02673037.2020.1752630,Psychological and social impacts of high-rise buildings: a review of the post-occupancy evaluation literature,2020,Housing Studies,Saleh Kalantari; Mardelle Shepley,https://doi.org/10.1080/02673037.2020.1752630,crossref
10.1080/0269094042000203063,Evaluating the Economic Benefits from Tourism Spending through Input-Output Frameworks: Issues and Cases,2004,Local Economy: The Journal of the Local Economy Policy Unit,Calvin Jones; Max Munday,https://doi.org/10.1080/0269094042000203063,crossref
