triage_id,dedupe_key,title,year,container_or_repository,authors_or_creators,doi,url,source_origin,evidence_note,citation_audit_status,relevance_score,score_reason,asset_type_guess,evidence_role_guess,source_type_guess,funding_or_bias_flag,priority,include_for_RA,ra_next_action
cmp_src_0037,10.5281/zenodo.21005483,A Strategic Framework for Copyright-Free Science: Dismantling Publishing Monopolies in the Knowledge Commons,2026.0,Zenodo,"Brewer, Mark Anthony",10.5281/zenodo.21005483,https://zenodo.org/doi/10.5281/zenodo.21005483,datasets,economic impact assessment | ,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0038,10.1016/j.istruc.2020.09.070,A review on modular construction for high-rise buildings,2020,Structures,Huu-Tai Thai; Tuan Ngo; Brian Uy,10.1016/j.istruc.2020.09.070,https://doi.org/10.1016/j.istruc.2020.09.070,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,high_rise_or_office,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0039,10.1016/j.autcon.2018.01.001,An Internet of Things-enabled BIM platform for on-site assembly services in prefabricated construction,2018,Automation in Construction,Clyde Zhengdao Li; Fan Xue; Xiao Li; Jingke Hong; Geoffrey Qiping Shen,10.1016/j.autcon.2018.01.001,https://doi.org/10.1016/j.autcon.2018.01.001,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0040,10.1016/j.autcon.2017.12.033,"An IoT-based autonomous system for workers' safety in construction sites with real-time alarming, monitoring, and positioning strategies",2018,Automation in Construction,Riad Kanan; Obaidallah Elhassan; Rofaida Bensalem,10.1016/j.autcon.2017.12.033,https://doi.org/10.1016/j.autcon.2017.12.033,verified_sources,,verified,11,citation audit verified; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,construction_jobs,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0041,10.1108/ecam-07-2021-0668,An overall review of research on prefabricated construction supply chain management,2022,"Engineering, Construction and Architectural Management",Yanhu Han; Xiyu Yan; Poorang Piroozfar,10.1108/ecam-07-2021-0668,https://doi.org/10.1108/ecam-07-2021-0668,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0042,10.1108/ci-04-2017-0030,An overview of benefits and challenges of building information modelling (BIM) adoption in UK residential projects,2019,Construction Innovation,Maria Christina Georgiadou,10.1108/ci-04-2017-0030,https://doi.org/10.1108/ci-04-2017-0030,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,high_rise_or_office,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0043,10.1016/j.autcon.2012.02.005,Analyzing the benefits of RFID technology for cost sharing in construction supply chains: A case study on prefabricated precast components,2012,Automation in Construction,G. Demiralp; G. Guven; E. Ergen,10.1016/j.autcon.2012.02.005,https://doi.org/10.1016/j.autcon.2012.02.005,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0044,10.1016/j.inffus.2024.102423,"Artificial intelligence for production, operations and logistics management in modular construction industry: A systematic literature review",2024,Information Fusion,Qiurui Liu; Yanfang Ma; Lin Chen; Witold Pedrycz; Mirosław J. Skibniewski; Zhen-Song Chen,10.1016/j.inffus.2024.102423,https://doi.org/10.1016/j.inffus.2024.102423,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,warehouse_or_logistics,context_only,doi_verified_academic_or_report,possible_industry_or_consultant_bias,high,True,verify cited benchmark and extract metric/page
cmp_src_0045,10.1016/j.autcon.2021.103822,Automated compliance checking in healthcare building design,2021,Automation in Construction,Joao Soliman-Junior; Patricia Tzortzopoulos; Juliana Parise Baldauf; Barbara Pedo; Mike Kagioglou; Carlos Torres Formoso; Julian Humphreys,10.1016/j.autcon.2021.103822,https://doi.org/10.1016/j.autcon.2021.103822,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,hospital_or_social_infrastructure,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0046,10.1016/j.autcon.2010.06.007,Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques,2010,Automation in Construction,Pingbo Tang; Daniel Huber; Burcu Akinci; Robert Lipman; Alan Lytle,10.1016/j.autcon.2010.06.007,https://doi.org/10.1016/j.autcon.2010.06.007,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,data_centre_benchmark,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0047,10.1016/j.autcon.2024.105854,BIM-blockchain integrated automatic asset tracking and delay propagation analysis for prefabricated construction projects,2024,Automation in Construction,Yaxian Dong; Yuqing Hu; Shuai Li; Jiannan Cai; Zhu Han,10.1016/j.autcon.2024.105854,https://doi.org/10.1016/j.autcon.2024.105854,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0048,10.1680/jmuen.18.00028,Briefing: Modular integrated construction for high-rise buildings,2020,Proceedings of the Institution of Civil Engineers - Municipal Engineer,Wei Pan; Chi Keung Hon,10.1680/jmuen.18.00028,https://doi.org/10.1680/jmuen.18.00028,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,high_rise_or_office,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0049,10.1016/j.ecolecon.2021.107305,Building back better: How big are green spending multipliers?,2022,Ecological Economics,Nicoletta Batini; Mario Di Serio; Matteo Fragetta; Giovanni Melina; Anthony Waldron,10.1016/j.ecolecon.2021.107305,https://doi.org/10.1016/j.ecolecon.2021.107305,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,method_or_multiplier,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0050,10.1016/j.autcon.2018.05.012,Cloud asset-enabled integrated IoT platform for lean prefabricated construction,2018,Automation in Construction,Gangyan Xu; Ming Li; Chun-Hsien Chen; Yongchang Wei,10.1016/j.autcon.2018.05.012,https://doi.org/10.1016/j.autcon.2018.05.012,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab; data_centre_benchmark,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0051,10.1016/j.enbuild.2013.07.033,Comparative study of greenhouse gas emissions between off-site prefabrication and conventional construction methods: Two case studies of residential projects,2013,Energy and Buildings,Chao Mao; Qiping Shen; Liyin Shen; Liyaning Tang,10.1016/j.enbuild.2013.07.033,https://doi.org/10.1016/j.enbuild.2013.07.033,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,high_rise_or_office; advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0052,10.3390/su10072516,Constraints on the Promotion of Prefabricated Construction in China,2018,Sustainability,Lei Jiang; Zhongfu Li; Long Li; Yunli Gao,10.3390/su10072516,https://doi.org/10.3390/su10072516,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0053,10.1016/j.rser.2015.05.071,Construction of a responsible investment composite index for renewable energy industry,2015,Renewable and Sustainable Energy Reviews,Cheuk Wing Lee; Jin Zhong,10.1016/j.rser.2015.05.071,https://doi.org/10.1016/j.rser.2015.05.071,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,possible_industry_or_consultant_bias,high,True,verify cited benchmark and extract metric/page
