record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0032_metric_001,cmp_src_0032,advanced_manufacturing_or_fab,Use of Prefabrication to Minimize Construction Waste - A Case Study Approach,,,2005,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/15623599.2005.10773069,,unverified_candidate_source,not_started
cmp_src_0020_metric_001,cmp_src_0020,advanced_manufacturing_or_fab,Integrating RFID and BIM technologies for mitigating risks and improving schedule performance of prefabricated house construction,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2017.07.156,,unverified_candidate_source,not_started
cmp_src_0026_metric_001,cmp_src_0026,advanced_manufacturing_or_fab,Safety concerns related to modular/prefabricated building construction,,,2015,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/17457300.2015.1047865,,unverified_candidate_source,not_started
cmp_src_0018_metric_001,cmp_src_0018,advanced_manufacturing_or_fab,Exploration of the multidirectional stability and response of prefabricated volumetric modular steel structures,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jcsr.2021.106826,,unverified_candidate_source,not_started
cmp_src_0011_metric_001,cmp_src_0011,high_rise_or_office,Application of Modular Construction in High-Rise Buildings,,,2012,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)ae.1943-5568.0000057,,unverified_candidate_source,not_started
cmp_src_0017_metric_001,cmp_src_0017,advanced_manufacturing_or_fab,"Design for manufacturing and assembly for sustainable, quick and cost-effective prefabricated construction – a review",,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/15623599.2020.1837720,,unverified_candidate_source,not_started
cmp_src_0006_metric_001,cmp_src_0006,advanced_manufacturing_or_fab,A blockchain- and IoT-based smart product-service system for the sustainability of prefabricated housing construction,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2020.125391,,unverified_candidate_source,not_started
cmp_src_0007_metric_001,cmp_src_0007,advanced_manufacturing_or_fab,A systematic overview of prefabricated construction policies in China,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2020.124371,,unverified_candidate_source,not_started
cmp_src_0009_metric_001,cmp_src_0009,high_rise_or_office; energy_or_utility,Amplification of wind speed at ground level due to construction of high-rise building in urban area,,,1979,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/0167-6105(79)90012-6,,unverified_candidate_source,not_started
cmp_src_0010_metric_001,cmp_src_0010,high_rise_or_office; advanced_manufacturing_or_fab,"An EMG-based model to estimate lumbar muscle forces and spinal loads during complex, high-effort tasks: Development and application to residential construction using prefabricated walls",,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ergon.2011.03.004,,unverified_candidate_source,not_started
cmp_src_0008_metric_001,cmp_src_0008,high_rise_or_office,A two-stage residential location and transport mode choice model with exposure to traffic-induced air pollution,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2021.103044,,unverified_candidate_source,not_started
cmp_src_0012_metric_001,cmp_src_0012,advanced_manufacturing_or_fab,Artificial Intelligence and Robotics for Prefabricated and Modular Construction: A Systematic Literature Review,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)co.1943-7862.0002324,,unverified_candidate_source,not_started
cmp_src_0013_metric_001,cmp_src_0013,advanced_manufacturing_or_fab,Barriers to Building Information Modeling (BIM) implementation in China's prefabricated construction: An interpretive structural modeling (ISM) approach,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.02.141,,unverified_candidate_source,not_started
cmp_src_0014_metric_001,cmp_src_0014,advanced_manufacturing_or_fab,Barriers to promoting prefabricated construction in China: A cost–benefit analysis,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2017.10.171,,unverified_candidate_source,not_started
cmp_src_0015_metric_001,cmp_src_0015,advanced_manufacturing_or_fab,Business Model Innovation and Its Drivers in the Chinese Construction Industry during the Shift to Modular Prefabrication,,,2017,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)me.1943-5479.0000501,,unverified_candidate_source,not_started
cmp_src_0016_metric_001,cmp_src_0016,high_rise_or_office,Current State of Off-Site Manufacturing in Australian and Chinese Residential Construction,,,2014,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1155/2014/164863,,unverified_candidate_source,not_started
cmp_src_0033_metric_001,cmp_src_0033,advanced_manufacturing_or_fab; data_centre_benchmark,Linesight (2024),,,,industry_or_consultant_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. Asset: Data Centres | Claim/benchmark to verify: Severe Tier 1 trade shortages driving MEP prefabrication. | Quality note: Medium (Industry consulting; high market validity, potential commercial bias).",,,*Industry Report*,,unverified_candidate_source,not_started
cmp_src_0089_metric_001,cmp_src_0089,public_infrastructure_or_methods; data_centre_benchmark,"Simulated streamflow, demands and aquifer levels in the Cauvery Basin, India, 1986-2080 using the Global Water Availability Assessment Model (GWAVA)",,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://catalogue.ceh.ac.uk/id/522309f8-59b1-4982-85df-cb3171c2a062,,unverified_candidate_source,not_started
cmp_src_0082_metric_001,cmp_src_0082,energy_or_utility,"Replication Package for ""The Heterogeneous Impact of Short-Time Work: From Saved Jobs to Windfall Effects""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://zenodo.org/doi/10.5281/zenodo.20721171,,unverified_candidate_source,not_started
cmp_src_0088_metric_001,cmp_src_0088,advanced_manufacturing_or_fab,Safety Risk Assessment of Prefabricated Buildings Hoisting Construction: Based on IHFACS-ISAM-BN,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/buildings12060811,,unverified_candidate_source,not_started
cmp_src_0087_metric_001,cmp_src_0087,high_rise_or_office,"Risk and Rehabilitation: Supporting the Work of Probation Officers in the Community Reentry of Extremist Offenders, United States, 1990-2022",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://www.icpsr.umich.edu/web/NACJD/studies/39247/versions/V1,,unverified_candidate_source,not_started
cmp_src_0086_metric_001,cmp_src_0086,high_rise_or_office,"Risk and Rehabilitation: Supporting the Work of Probation Officers in the Community Reentry of Extremist Offenders, United States, 1990-2022",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://www.icpsr.umich.edu/web/NACJD/studies/39247,,unverified_candidate_source,not_started
cmp_src_0085_metric_001,cmp_src_0085,advanced_manufacturing_or_fab,Rethinking prefabricated construction management using the VP‐based IKEA model in Hong Kong,,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/01446193.2010.545994,,unverified_candidate_source,not_started
cmp_src_0084_metric_001,cmp_src_0084,public_infrastructure_or_methods,Results of computational study on the fiber field impact on cardiac electromechanics simulations,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.20825848,,unverified_candidate_source,not_started
cmp_src_0083_metric_001,cmp_src_0083,energy_or_utility,"Replication Package for ""The Heterogeneous Impact of Short-Time Work: From Saved Jobs to Windfall Effects""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://zenodo.org/doi/10.5281/zenodo.20721172,,unverified_candidate_source,not_started
cmp_src_0075_metric_001,cmp_src_0075,advanced_manufacturing_or_fab,Optimization modeling of multi-skilled resources in prefabrication: Theorizing cost analysis of process integration in off-site construction,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2018.07.027,,unverified_candidate_source,not_started
cmp_src_0081_metric_001,cmp_src_0081,advanced_manufacturing_or_fab,Quantifying the waste reduction potential of using prefabrication in building construction in Hong Kong,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.wasman.2008.02.015,,unverified_candidate_source,not_started
cmp_src_0080_metric_001,cmp_src_0080,advanced_manufacturing_or_fab,Prefabricated construction enabled by the Internet-of-Things,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2017.01.006,,unverified_candidate_source,not_started
cmp_src_0079_metric_001,cmp_src_0079,advanced_manufacturing_or_fab,Prefabricated Construction Risks: A Holistic Exploration through Advanced Bibliometric Tool and Content Analysis,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su151511916,,unverified_candidate_source,not_started
cmp_src_0078_metric_001,cmp_src_0078,hospital_or_social_infrastructure; public_infrastructure_or_methods,"PROGNOSTIC SIGNIFICANCE OF CLINICAL, LABORATORY, AND ECHOCARDIOGRAPHIC MARKERS OF ADVERSE OUTCOMES IN PERIPARTUM CARDIOMYOPATHY",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.20923526,,unverified_candidate_source,not_started
cmp_src_0077_metric_001,cmp_src_0077,advanced_manufacturing_or_fab,Optimizing decisions in advanced manufacturing of prefabricated products: Theorizing supply chain configurations in off-site construction,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2017.08.032,,unverified_candidate_source,not_started
cmp_src_0076_metric_001,cmp_src_0076,warehouse_or_logistics,Optimized multimodal logistics planning of modular integrated construction using hybrid multi-agent and metamodeling,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2022.104637,,unverified_candidate_source,not_started
cmp_src_0074_metric_001,cmp_src_0074,public_infrastructure_or_methods,Open Science Monitoring Initiatives Dataset v01,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.20918596,,unverified_candidate_source,not_started
cmp_src_0091_metric_001,cmp_src_0091,public_infrastructure_or_methods,Social Impact Assessment for PVT4EU,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21131807,,unverified_candidate_source,not_started
cmp_src_0090_metric_001,cmp_src_0090,advanced_manufacturing_or_fab,Smart multi-project scheduling and multi-skilled workforce assignment for prefabricated bathroom unit production,,,2024,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2024.105626,,unverified_candidate_source,not_started
cmp_src_0107_metric_001,cmp_src_0107,data_centre_benchmark,Unsupervised reconstruction of Building Information Modeling wall objects from point cloud data,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2020.103338,,unverified_candidate_source,not_started
cmp_src_0092_metric_001,cmp_src_0092,public_infrastructure_or_methods,Social Impact Assessment for PVT4EU,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21131808,,unverified_candidate_source,not_started
cmp_src_0093_metric_001,cmp_src_0093,high_rise_or_office,Study on residential environment and workers’ personality traits on productivity while working from home,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.buildenv.2022.108787,,unverified_candidate_source,not_started
cmp_src_0108_metric_001,cmp_src_0108,advanced_manufacturing_or_fab,Whole Life Cycle Management of Prefabricated Construction Research Based on BIM Technology,,,2014,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.4028/www.scientific.net/amm.536-537.1705,,unverified_candidate_source,not_started
cmp_src_0072_metric_001,cmp_src_0072,public_infrastructure_or_methods,"National Travel Survey, 1995-2001: Special Licence Access",,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://datacatalogue.ukdataservice.ac.uk/studies/study/7804,,unverified_candidate_source,not_started
cmp_src_0106_metric_001,cmp_src_0106,advanced_manufacturing_or_fab,Unlocking the green opportunity for prefabricated buildings and construction in China,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.resconrec.2018.08.025,,unverified_candidate_source,not_started
cmp_src_0105_metric_001,cmp_src_0105,public_infrastructure_or_methods,ToxKAN-Dataset,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21131553,,unverified_candidate_source,not_started
cmp_src_0104_metric_001,cmp_src_0104,advanced_manufacturing_or_fab,Towards adoption of prefabrication in construction,,,2007,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.buildenv.2006.10.003,,unverified_candidate_source,not_started
cmp_src_0103_metric_001,cmp_src_0103,advanced_manufacturing_or_fab,Towards Physical Internet-enabled Prefabricated Housing Construction in Hong Kong,,,2015,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ifacol.2015.06.227,,unverified_candidate_source,not_started
cmp_src_0102_metric_001,cmp_src_0102,high_rise_or_office; advanced_manufacturing_or_fab,The evolution of prefabricated residential building systems in Hong Kong: A review of the public and the private sector,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2008.09.002,,unverified_candidate_source,not_started
