triage_id,dedupe_key,title,year,container_or_repository,authors_or_creators,doi,url,source_origin,evidence_note,citation_audit_status,relevance_score,score_reason,asset_type_guess,evidence_role_guess,source_type_guess,funding_or_bias_flag,priority,include_for_RA,ra_next_action
cmp_src_0011,10.1086/705716,Robots and Jobs: Evidence from US Labor Markets,2020,Journal of Political Economy,Daron Acemoglu; Pascual Restrepo,10.1086/705716,https://doi.org/10.1086/705716,verified_sources,,verified,14,citation audit verified; has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0012,10.3390/ijerph16091578,Socio-Economic Impact of and Adaptation to Extreme Heat and Cold of Farmers in the Food Bowl of Nepal,2019,International Journal of Environmental Research and Public Health,Nanda Kaji Budhathoki; Kerstin K. Zander,10.3390/ijerph16091578,https://doi.org/10.3390/ijerph16091578,verified_sources,,,14,has DOI; asset-class keywords found; employment/capex/normalisation keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0013,10.1016/s0377-2217(97)00416-5,Travel time analysis for general item location assignment in a rectangular warehouse,1999,European Journal of Operational Research,Ek Peng Chew; Loon Ching Tang,10.1016/s0377-2217(97)00416-5,https://doi.org/10.1016/s0377-2217(97)00416-5,verified_sources,,,14,has DOI; asset-class keywords found; employment/capex/normalisation keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0014,10.1016/j.ejor.2005.03.052,Travel time estimation and order batching in a 2-block warehouse,2007,European Journal of Operational Research,Tho Le-Duc; René M.B.M. de Koster,10.1016/j.ejor.2005.03.052,https://doi.org/10.1016/j.ejor.2005.03.052,verified_sources,,,14,has DOI; asset-class keywords found; employment/capex/normalisation keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0015,10.1016/j.jtrangeo.2018.08.007,"Warehouse location choice: A case study in Los Angeles, CA",2020,Journal of Transport Geography,Sanggyun Kang,10.1016/j.jtrangeo.2018.08.007,https://doi.org/10.1016/j.jtrangeo.2018.08.007,verified_sources,,verified,14,citation audit verified; has DOI; asset-class keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0016,acemoglu_restrepo_2020_10_1086_705716,Acemoglu & Restrepo (2020) [10.1086/705716],,final synthesis evidence table,,,,final_synthesis_master_table,Asset: Industrial Robotics | Claim/benchmark to verify: -3.3 to -6.6 workers displaced | Quality note: Low Risk (High Quality): Foundational macroeconomic proof of automation displacement.,,12,appears in final synthesis evidence table; employment/capex/normalisation keywords found,unclear_or_methods_only,construction_jobs,web_or_other,,high,True,verify cited benchmark and extract metric/page
cmp_src_0017,delfanti_2019_10_1177_1461444819891613,Delfanti (2019) [10.1177/1461444819891613],,final synthesis evidence table,,,,final_synthesis_master_table,Asset: Amazon Fulfilment | Claim/benchmark to verify: Algorithmic task compression | Quality note: Low Risk (High Quality): Details how technology limits future headcount expansion.,,12,appears in final synthesis evidence table; asset-class keywords found,warehouse_or_logistics,context_only,web_or_other,,high,True,verify cited benchmark and extract metric/page
cmp_src_0018,houde_et_al_2017_10_3386_w23361,Houde et al. (2017) [10.3386/w23361],,final synthesis evidence table,,,,final_synthesis_master_table,Asset: E-Commerce (Amazon) | Claim/benchmark to verify: Economies of density | Quality note: Low Risk (High Quality): Evaluates the spatial and tax dynamics of fulfillment networks.,,12,appears in final synthesis evidence table; asset-class keywords found,warehouse_or_logistics,context_only,web_or_other,,high,True,verify cited benchmark and extract metric/page
cmp_src_0019,kang_2020_10_1016_j_jtrangeo_2018_08_007,Kang (2020) [10.1016/j.jtrangeo.2018.08.007],,final synthesis evidence table,,,,final_synthesis_master_table,Asset: Warehousing (LA) | Claim/benchmark to verify: Shift to mega-facilities | Quality note: Low Risk (High Quality): Contextualises physical scale required for modern logistics.,,12,appears in final synthesis evidence table; asset-class keywords found,warehouse_or_logistics,context_only,web_or_other,,high,True,verify cited benchmark and extract metric/page
cmp_src_0020,10.1016/j.eneco.2012.08.029,Are green hopes too rosy? Employment and welfare impacts of renewable energy promotion,2013,Energy Economics,Christoph Böhringer; Andreas Keller; Edwin van der Werf,10.1016/j.eneco.2012.08.029,https://doi.org/10.1016/j.eneco.2012.08.029,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0021,10.1016/j.renene.2023.01.014,"Assessing the impact of renewable energy investment, green technology innovation, and industrialization on sustainable development: A case study of China",2023,Renewable Energy,Zhen Fang,10.1016/j.renene.2023.01.014,https://doi.org/10.1016/j.renene.2023.01.014,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0022,10.1016/j.rser.2018.05.008,Assessing the regional economic impacts of renewable energy sources – A literature review,2018,Renewable and Sustainable Energy Reviews,Simon Jenniches,10.1016/j.rser.2018.05.008,https://doi.org/10.1016/j.rser.2018.05.008,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0023,10.1016/j.ecolecon.2021.107305,Building back better: How big are green spending multipliers?,2022,Ecological Economics,Nicoletta Batini; Mario Di Serio; Matteo Fragetta; Giovanni Melina; Anthony Waldron,10.1016/j.ecolecon.2021.107305,https://doi.org/10.1016/j.ecolecon.2021.107305,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,method_or_multiplier,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0024,10.1016/j.rser.2017.06.001,Carbon emission of global construction sector,2018,Renewable and Sustainable Energy Reviews,Lizhen Huang; Guri Krigsvoll; Fred Johansen; Yongping Liu; Xiaoling Zhang,10.1016/j.rser.2017.06.001,https://doi.org/10.1016/j.rser.2017.06.001,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0025,10.1016/j.rser.2020.109783,Carbon footprint of construction industry: A global review and supply chain analysis,2020,Renewable and Sustainable Energy Reviews,Nuri Cihat Onat; Murat Kucukvar,10.1016/j.rser.2020.109783,https://doi.org/10.1016/j.rser.2020.109783,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,possible_industry_or_consultant_bias,high,True,verify cited benchmark and extract metric/page
cmp_src_0026,10.3886/icpsr00034,"Comparative Socio-Economic, Public Policy, and Political Data,1900-1960",1984.0,ICPSR - Interuniversity Consortium for Political and Social Research,"Hofferbert, Richard I.",10.3886/icpsr00034,https://www.icpsr.umich.edu/web/ICPSR/studies/34,datasets,jobs per million investment | ,verified,11,citation audit verified; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0027,10.3886/icpsr00034.v1,"Comparative Socio-Economic, Public Policy, and Political Data,1900-1960",1984.0,ICPSR - Interuniversity Consortium for Political and Social Research,"Hofferbert, Richard I.",10.3886/icpsr00034.v1,https://www.icpsr.umich.edu/web/ICPSR/studies/34/versions/V1,datasets,jobs per million investment | ,verified,11,citation audit verified; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0028,10.1016/j.rser.2015.05.071,Construction of a responsible investment composite index for renewable energy industry,2015,Renewable and Sustainable Energy Reviews,Cheuk Wing Lee; Jin Zhong,10.1016/j.rser.2015.05.071,https://doi.org/10.1016/j.rser.2015.05.071,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,possible_industry_or_consultant_bias,high,True,verify cited benchmark and extract metric/page
cmp_src_0029,10.1016/j.enpol.2008.12.022,Economic impact of solar thermal electricity deployment in Spain,2009,Energy Policy,N. Caldés; M. Varela; M. Santamaría; R. Sáez,10.1016/j.enpol.2008.12.022,https://doi.org/10.1016/j.enpol.2008.12.022,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0030,10.1016/j.enpol.2010.03.029,Economic impacts from the promotion of renewable energy technologies: The German experience,2010,Energy Policy,Manuel Frondel; Nolan Ritter; Christoph M. Schmidt; Colin Vance,10.1016/j.enpol.2010.03.029,https://doi.org/10.1016/j.enpol.2010.03.029,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0031,10.1016/j.apenergy.2015.10.049,Green growth: The economic impacts of large-scale renewable energy development in China,2016,Applied Energy,Hancheng Dai; Xuxuan Xie; Yang Xie; Jian Liu; Toshihiko Masui,10.1016/j.apenergy.2015.10.049,https://doi.org/10.1016/j.apenergy.2015.10.049,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0032,10.1016/j.enpol.2020.112031,Green jobs and energy efficiency as strategies for economic growth and the reduction of environmental impacts,2021,Energy Policy,Federico Dell’Anna,10.1016/j.enpol.2020.112031,https://doi.org/10.1016/j.enpol.2020.112031,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0033,10.1016/j.enpol.2012.04.076,Green jobs? Economic impacts of renewable energy in Germany,2012,Energy Policy,Ulrike Lehr; Christian Lutz; Dietmar Edler,10.1016/j.enpol.2012.04.076,https://doi.org/10.1016/j.enpol.2012.04.076,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0034,10.1016/j.renene.2021.02.075,"Impact of technological innovation, financial development and foreign direct investment on renewable energy, non-renewable energy and the environment in belt &amp; Road Initiative countries",2021,Renewable Energy,Anwar Khan; Yang Chenggang; Jamal Hussain; Zhou Kui,10.1016/j.renene.2021.02.075,https://doi.org/10.1016/j.renene.2021.02.075,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0035,10.1080/01446193.2022.2037148,Influence of briefing clarity on construction projects: a fuzzy hybrid simulation approach,2022,Construction Management and Economics,Ali Vahabi; Farnad Nasirzadeh; Anthony Mills,10.1080/01446193.2022.2037148,https://doi.org/10.1080/01446193.2022.2037148,verified_sources,,verified,11,citation audit verified; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0036,10.1257/aer.100.2.373,Local Multipliers,2010,American Economic Review,Enrico Moretti,10.1257/aer.100.2.373,https://doi.org/10.1257/aer.100.2.373,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,method_or_multiplier,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0037,10.1016/j.rser.2009.10.017,Local impact of renewables on employment: Assessment methodology and case study,2010,Renewable and Sustainable Energy Reviews,Eva Llera Sastresa; Alfonso Aranda Usón; Ignacio Zabalza Bribián; Sabina Scarpellini,10.1016/j.rser.2009.10.017,https://doi.org/10.1016/j.rser.2009.10.017,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0038,10.1177/1461444819891613,Machinic dispossession and augmented despotism: Digital work in an Amazon warehouse,2019,New Media &amp; Society,Alessandro Delfanti,10.1177/1461444819891613,https://doi.org/10.1177/1461444819891613,verified_sources,,verified,11,citation audit verified; has DOI; asset-class keywords found,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0039,10.3386/w23361,Nexus Tax Laws and Economies of Density in E-Commerce: A Study of Amazon’s Fulfillment Center Network,2017,,Jean-François Houde; Peter Newberry; Katja Seim,10.3386/w23361,https://doi.org/10.3386/w23361,verified_sources,,verified,11,citation audit verified; has DOI; asset-class keywords found,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0040,10.1017/s0305741000001363,Outward Foreign Direct Investment: A Novel Dimension of China's Integration into the Regional and Global Economy,1999,The China Quarterly,Kevin G. Cai,10.1017/s0305741000001363,https://doi.org/10.1017/s0305741000001363,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0041,10.1016/j.enpol.2009.10.044,Putting renewables and energy efficiency to work: How many jobs can the clean energy industry generate in the US?,2010,Energy Policy,Max Wei; Shana Patadia; Daniel M. Kammen,10.1016/j.enpol.2009.10.044,https://doi.org/10.1016/j.enpol.2009.10.044,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,possible_industry_or_consultant_bias,high,True,verify cited benchmark and extract metric/page
cmp_src_0042,https://www.bea.gov/resources/methodologies/rimsii-user-guide,RIMS II Regional Multipliers,,U.S. Bureau of Economic Analysis (BEA),,,https://www.bea.gov/resources/methodologies/RIMSII-user-guide,datasets, | High: Essential for calculating direct vs indirect construction and operational jobs per million dollars of capex.,,11,asset-class keywords found; employment/capex/normalisation keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,operational_jobs; capex; method_or_multiplier,government_or_audit,,high,True,verify cited benchmark and extract metric/page
cmp_src_0043,10.1016/j.rser.2016.09.058,"Recent developments, future challenges and new research directions in LCA of buildings: A critical review",2017,Renewable and Sustainable Energy Reviews,Chirjiv Kaur Anand; Ben Amor,10.1016/j.rser.2016.09.058,https://doi.org/10.1016/j.rser.2016.09.058,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0044,10.1016/j.enpol.2007.09.004,Renewable energy and employment in Germany,2008,Energy Policy,Ulrike Lehr; Joachim Nitsch; Marlene Kratzat; Christian Lutz; Dietmar Edler,10.1016/j.enpol.2007.09.004,https://doi.org/10.1016/j.enpol.2007.09.004,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0045,10.1016/j.scitotenv.2018.12.112,"Revealing stylized empirical interactions among construction sector, urbanization, energy consumption, economic growth and CO2 emissions in China",2019,Science of The Total Environment,Munir Ahmad; Zhen-Yu Zhao; Heng Li,10.1016/j.scitotenv.2018.12.112,https://doi.org/10.1016/j.scitotenv.2018.12.112,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0046,10.5285/522309f8-59b1-4982-85df-cb3171c2a062,"Simulated streamflow, demands and aquifer levels in the Cauvery Basin, India, 1986-2080 using the Global Water Availability Assessment Model (GWAVA)",2021.0,NERC Environmental Information Data Centre,"Horan, R.; Keller, V.D.J.; Wable, P.S.; Baron, H.E.; Houghton-Carr, H.A.; Rees, H.G.",10.5285/522309f8-59b1-4982-85df-cb3171c2a062,https://catalogue.ceh.ac.uk/id/522309f8-59b1-4982-85df-cb3171c2a062,datasets,economic impact assessment | ,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods; data_centre_benchmark,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0047,10.1126/science.aad9837,Social and economic impacts of climate,2016,Science,Tamma A. Carleton; Solomon M. Hsiang,10.1126/science.aad9837,https://doi.org/10.1126/science.aad9837,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0048,10.3390/su14159699,Socio-Economic Impacts and Challenges of the Coronavirus Pandemic (COVID-19): An Updated Review,2022,Sustainability,Orestis Delardas; Konstantinos S. Kechagias; Pantelis N. Pontikos; Panagiotis Giannos,10.3390/su14159699,https://doi.org/10.3390/su14159699,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0049,10.1016/j.enpol.2011.09.047,State and local economic impacts from wind energy projects: Texas case study,2011,Energy Policy,Michael C. Slattery; Eric Lantz; Becky L. Johnson,10.1016/j.enpol.2011.09.047,https://doi.org/10.1016/j.enpol.2011.09.047,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0050,10.1093/reep/rex027,The Economic Impacts of Climate Change,2018,Review of Environmental Economics and Policy,Richard S. J. Tol,10.1093/reep/rex027,https://doi.org/10.1093/reep/rex027,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0051,10.1016/j.ecolecon.2016.11.005,The Economic Impacts of Droughts: A Framework for Analysis,2017,Ecological Economics,Jaume Freire-González; Christopher Decker; Jim W. Hall,10.1016/j.ecolecon.2016.11.005,https://doi.org/10.1016/j.ecolecon.2016.11.005,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0052,10.1016/j.ecolecon.2008.12.003,The economic impacts of drought on the economy of Iran: An integration of linear programming and macroeconometric modelling approaches,2009,Ecological Economics,Habibollah Salami; Naser Shahnooshi; Kenneth J. Thomson,10.1016/j.ecolecon.2008.12.003,https://doi.org/10.1016/j.ecolecon.2008.12.003,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0053,10.1016/j.rser.2017.06.009,"The effects of electricity consumption, economic growth, financial development and foreign direct investment on CO2 emissions in Kuwait",2018,Renewable and Sustainable Energy Reviews,Mohammad Salahuddin; Khorshed Alam; Ilhan Ozturk; Kazi Sohag,10.1016/j.rser.2017.06.009,https://doi.org/10.1016/j.rser.2017.06.009,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0054,10.1016/j.eneco.2007.09.001,"The impact of DOE building technology energy efficiency programs on U.S. employment, income, and investment",2008,Energy Economics,Michael J. Scott; Joseph M. Roop; Robert W. Schultz; David M. Anderson; Katherine A. Cort,10.1016/j.eneco.2007.09.001,https://doi.org/10.1016/j.eneco.2007.09.001,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0055,10.1016/j.heliyon.2024.e35134,The socioeconomic impact of climate change in developing countries over the next decades: A literature survey,2024,Heliyon,Philip Kofi Adom,10.1016/j.heliyon.2024.e35134,https://doi.org/10.1016/j.heliyon.2024.e35134,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0056,10.17848/wp18-287,Understanding the Decline of U.S. Manufacturing Employment,2018,,Susan N. Houseman,10.17848/wp18-287,https://doi.org/10.17848/wp18-287,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0057,10.1080/00343404.2024.2417705,Which jobs make cities attractive to migrants? Explaining the changing distribution of migrants from their employment geography in transitional China,2024,Regional Studies,Zhen Liu; Shenghe Liu,10.1080/00343404.2024.2417705,https://doi.org/10.1080/00343404.2024.2417705,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0058,10.1016/j.ijinfomgt.2018.11.008,A human-centric perspective exploring the readiness towards smart warehousing: The case of a large retail distribution warehouse,2019,International Journal of Information Management,Kamran Mahroof,10.1016/j.ijinfomgt.2018.11.008,https://doi.org/10.1016/j.ijinfomgt.2018.11.008,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0059,10.1016/j.ijpe.2015.01.005,A knowledge-based logistics operations planning system for mitigating risk in warehouse order fulfillment,2015,International Journal of Production Economics,H.Y. Lam; K.L. Choy; G.T.S. Ho; Stephen W.Y. Cheng; C.K.M. Lee,10.1016/j.ijpe.2015.01.005,https://doi.org/10.1016/j.ijpe.2015.01.005,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
