record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0019_metric_001,cmp_src_0019,warehouse_or_logistics,Kang (2020) [10.1016/j.jtrangeo.2018.08.007],,,,web_or_other,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. Asset: Warehousing (LA) | Claim/benchmark to verify: Shift to mega-facilities | Quality note: Low Risk (High Quality): Contextualises physical scale required for modern logistics.",,,,,unverified_candidate_source,not_started
cmp_src_0017_metric_001,cmp_src_0017,warehouse_or_logistics,Delfanti (2019) [10.1177/1461444819891613],,,,web_or_other,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. Asset: Amazon Fulfilment | Claim/benchmark to verify: Algorithmic task compression | Quality note: Low Risk (High Quality): Details how technology limits future headcount expansion.",,,,,unverified_candidate_source,not_started
cmp_src_0016_metric_001,cmp_src_0016,unclear_or_methods_only,Acemoglu & Restrepo (2020) [10.1086/705716],,,,web_or_other,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. Asset: Industrial Robotics | Claim/benchmark to verify: -3.3 to -6.6 workers displaced | Quality note: Low Risk (High Quality): Foundational macroeconomic proof of automation displacement.",,,,,unverified_candidate_source,not_started
cmp_src_0049_metric_001,cmp_src_0049,energy_or_utility; public_infrastructure_or_methods,State and local economic impacts from wind energy projects: Texas case study,,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2011.09.047,,unverified_candidate_source,not_started
cmp_src_0042_metric_001,cmp_src_0042,public_infrastructure_or_methods,RIMS II Regional Multipliers,,,,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition.  | High: Essential for calculating direct vs indirect construction and operational jobs per million dollars of capex.",,,https://www.bea.gov/resources/methodologies/RIMSII-user-guide,,unverified_candidate_source,not_started
cmp_src_0043_metric_001,cmp_src_0043,energy_or_utility,"Recent developments, future challenges and new research directions in LCA of buildings: A critical review",,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2016.09.058,,unverified_candidate_source,not_started
cmp_src_0044_metric_001,cmp_src_0044,energy_or_utility,Renewable energy and employment in Germany,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2007.09.004,,unverified_candidate_source,not_started
cmp_src_0045_metric_001,cmp_src_0045,public_infrastructure_or_methods,"Revealing stylized empirical interactions among construction sector, urbanization, energy consumption, economic growth and CO2 emissions in China",,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.scitotenv.2018.12.112,,unverified_candidate_source,not_started
cmp_src_0046_metric_001,cmp_src_0046,public_infrastructure_or_methods; data_centre_benchmark,"Simulated streamflow, demands and aquifer levels in the Cauvery Basin, India, 1986-2080 using the Global Water Availability Assessment Model (GWAVA)",,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://catalogue.ceh.ac.uk/id/522309f8-59b1-4982-85df-cb3171c2a062,,unverified_candidate_source,not_started
cmp_src_0047_metric_001,cmp_src_0047,public_infrastructure_or_methods,Social and economic impacts of climate,,,2016,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1126/science.aad9837,,unverified_candidate_source,not_started
cmp_src_0048_metric_001,cmp_src_0048,public_infrastructure_or_methods,Socio-Economic Impacts and Challenges of the Coronavirus Pandemic (COVID-19): An Updated Review,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su14159699,,unverified_candidate_source,not_started
cmp_src_0050_metric_001,cmp_src_0050,public_infrastructure_or_methods,The Economic Impacts of Climate Change,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1093/reep/rex027,,unverified_candidate_source,not_started
cmp_src_0040_metric_001,cmp_src_0040,public_infrastructure_or_methods,Outward Foreign Direct Investment: A Novel Dimension of China's Integration into the Regional and Global Economy,,,1999,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1017/s0305741000001363,,unverified_candidate_source,not_started
cmp_src_0051_metric_001,cmp_src_0051,public_infrastructure_or_methods,The Economic Impacts of Droughts: A Framework for Analysis,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ecolecon.2016.11.005,,unverified_candidate_source,not_started
cmp_src_0052_metric_001,cmp_src_0052,public_infrastructure_or_methods,The economic impacts of drought on the economy of Iran: An integration of linear programming and macroeconometric modelling approaches,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ecolecon.2008.12.003,,unverified_candidate_source,not_started
cmp_src_0053_metric_001,cmp_src_0053,energy_or_utility,"The effects of electricity consumption, economic growth, financial development and foreign direct investment on CO2 emissions in Kuwait",,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2017.06.009,,unverified_candidate_source,not_started
cmp_src_0054_metric_001,cmp_src_0054,energy_or_utility,"The impact of DOE building technology energy efficiency programs on U.S. employment, income, and investment",,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.eneco.2007.09.001,,unverified_candidate_source,not_started
cmp_src_0055_metric_001,cmp_src_0055,public_infrastructure_or_methods,The socioeconomic impact of climate change in developing countries over the next decades: A literature survey,,,2024,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.heliyon.2024.e35134,,unverified_candidate_source,not_started
cmp_src_0056_metric_001,cmp_src_0056,advanced_manufacturing_or_fab,Understanding the Decline of U.S. Manufacturing Employment,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.17848/wp18-287,,unverified_candidate_source,not_started
cmp_src_0057_metric_001,cmp_src_0057,public_infrastructure_or_methods,Which jobs make cities attractive to migrants? Explaining the changing distribution of migrants from their employment geography in transitional China,,,2024,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/00343404.2024.2417705,,unverified_candidate_source,not_started
cmp_src_0041_metric_001,cmp_src_0041,energy_or_utility,Putting renewables and energy efficiency to work: How many jobs can the clean energy industry generate in the US?,,,2010,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2009.10.044,,unverified_candidate_source,not_started
cmp_src_0039_metric_001,cmp_src_0039,warehouse_or_logistics,Nexus Tax Laws and Economies of Density in E-Commerce: A Study of Amazon’s Fulfillment Center Network,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3386/w23361,,unverified_candidate_source,not_started
cmp_src_0020_metric_001,cmp_src_0020,energy_or_utility,Are green hopes too rosy? Employment and welfare impacts of renewable energy promotion,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.eneco.2012.08.029,,unverified_candidate_source,not_started
cmp_src_0029_metric_001,cmp_src_0029,energy_or_utility; public_infrastructure_or_methods,Economic impact of solar thermal electricity deployment in Spain,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2008.12.022,,unverified_candidate_source,not_started
cmp_src_0038_metric_001,cmp_src_0038,warehouse_or_logistics,Machinic dispossession and augmented despotism: Digital work in an Amazon warehouse,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/1461444819891613,,unverified_candidate_source,not_started
cmp_src_0021_metric_001,cmp_src_0021,energy_or_utility,"Assessing the impact of renewable energy investment, green technology innovation, and industrialization on sustainable development: A case study of China",,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.renene.2023.01.014,,unverified_candidate_source,not_started
cmp_src_0022_metric_001,cmp_src_0022,energy_or_utility; public_infrastructure_or_methods,Assessing the regional economic impacts of renewable energy sources – A literature review,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2018.05.008,,unverified_candidate_source,not_started
cmp_src_0023_metric_001,cmp_src_0023,public_infrastructure_or_methods,Building back better: How big are green spending multipliers?,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ecolecon.2021.107305,,unverified_candidate_source,not_started
cmp_src_0024_metric_001,cmp_src_0024,energy_or_utility; public_infrastructure_or_methods,Carbon emission of global construction sector,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2017.06.001,,unverified_candidate_source,not_started
cmp_src_0026_metric_001,cmp_src_0026,unclear_or_methods_only,"Comparative Socio-Economic, Public Policy, and Political Data,1900-1960",,,1984.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://www.icpsr.umich.edu/web/ICPSR/studies/34,,unverified_candidate_source,not_started
cmp_src_0027_metric_001,cmp_src_0027,unclear_or_methods_only,"Comparative Socio-Economic, Public Policy, and Political Data,1900-1960",,,1984.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://www.icpsr.umich.edu/web/ICPSR/studies/34/versions/V1,,unverified_candidate_source,not_started
cmp_src_0028_metric_001,cmp_src_0028,energy_or_utility,Construction of a responsible investment composite index for renewable energy industry,,,2015,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2015.05.071,,unverified_candidate_source,not_started
cmp_src_0025_metric_001,cmp_src_0025,energy_or_utility,Carbon footprint of construction industry: A global review and supply chain analysis,,,2020,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2020.109783,,unverified_candidate_source,not_started
cmp_src_0030_metric_001,cmp_src_0030,energy_or_utility; public_infrastructure_or_methods,Economic impacts from the promotion of renewable energy technologies: The German experience,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2010.03.029,,unverified_candidate_source,not_started
cmp_src_0034_metric_001,cmp_src_0034,energy_or_utility,"Impact of technological innovation, financial development and foreign direct investment on renewable energy, non-renewable energy and the environment in belt &amp; Road Initiative countries",,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.renene.2021.02.075,,unverified_candidate_source,not_started
cmp_src_0031_metric_001,cmp_src_0031,energy_or_utility; public_infrastructure_or_methods,Green growth: The economic impacts of large-scale renewable energy development in China,,,2016,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.apenergy.2015.10.049,,unverified_candidate_source,not_started
cmp_src_0036_metric_001,cmp_src_0036,public_infrastructure_or_methods,Local Multipliers,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/aer.100.2.373,,unverified_candidate_source,not_started
cmp_src_0035_metric_001,cmp_src_0035,unclear_or_methods_only,Influence of briefing clarity on construction projects: a fuzzy hybrid simulation approach,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/01446193.2022.2037148,,unverified_candidate_source,not_started
cmp_src_0037_metric_001,cmp_src_0037,energy_or_utility,Local impact of renewables on employment: Assessment methodology and case study,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2009.10.017,,unverified_candidate_source,not_started
cmp_src_0033_metric_001,cmp_src_0033,energy_or_utility; public_infrastructure_or_methods,Green jobs? Economic impacts of renewable energy in Germany,,,2012,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2012.04.076,,unverified_candidate_source,not_started
cmp_src_0032_metric_001,cmp_src_0032,energy_or_utility,Green jobs and energy efficiency as strategies for economic growth and the reduction of environmental impacts,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2020.112031,,unverified_candidate_source,not_started
cmp_src_0088_metric_001,cmp_src_0088,unclear_or_methods_only,The Value of School Facility Investments: Evidence from a Dynamic Regression Discontinuity Design<sup>*</sup>,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1162/qjec.2010.125.1.215,,unverified_candidate_source,not_started
cmp_src_0080_metric_001,cmp_src_0080,warehouse_or_logistics,Order picker routing in warehouses: A systematic literature review,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijpe.2019.107564,,unverified_candidate_source,not_started
cmp_src_0081_metric_001,cmp_src_0081,warehouse_or_logistics,Order picking heuristics for online order fulfillment warehouses with explosive storage,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijpe.2022.108747,,unverified_candidate_source,not_started
cmp_src_0082_metric_001,cmp_src_0082,unclear_or_methods_only,Perspectives on China's outward foreign direct investment,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1057/palgrave.jibs.8400366,,unverified_candidate_source,not_started
cmp_src_0083_metric_001,cmp_src_0083,unclear_or_methods_only,Relationship of carbon emissions and economic growth in China's construction industry,,,2019,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.02.123,,unverified_candidate_source,not_started
cmp_src_0084_metric_001,cmp_src_0084,warehouse_or_logistics,Research approaches in logistics,,,2007,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/09574090710748153,,unverified_candidate_source,not_started
cmp_src_0085_metric_001,cmp_src_0085,unclear_or_methods_only,The Adjustment of Labor Markets to Robots,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1093/jeea/jvab012,,unverified_candidate_source,not_started
