record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0063_metric_001,cmp_src_0063,public_infrastructure_or_methods,Regional Economic Impact Analysis and Project Evaluation,,,2007.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.59962/9780774853774,,unverified_candidate_source,not_started
cmp_src_0062_metric_001,cmp_src_0062,data_centre_benchmark,Recalibrating global data center energy-use estimates,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1126/science.aba3758,,unverified_candidate_source,not_started
cmp_src_0061_metric_001,cmp_src_0061,public_infrastructure_or_methods,PERSEUS FVS engine evidence: stand-paired growth-by-mortality matrix and Bakuzis biological-realism assessment for the CONUS multi-model forest carbon comparison,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21088667,,unverified_candidate_source,not_started
cmp_src_0059_metric_001,cmp_src_0059,public_infrastructure_or_methods,NUOnet (Nutrient Use and Outcome Network) database,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://www.datalumos.org/datalumos/project/250288/view,,unverified_candidate_source,not_started
cmp_src_0058_metric_001,cmp_src_0058,energy_or_utility; public_infrastructure_or_methods,Multi-criteria decision-making and uncertainty analyses of off-grid hybrid renewable energy systems for an island community [dataset],,,2025.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://researchdata.durham.ac.uk/files/r1sq87bt72t,,unverified_candidate_source,not_started
cmp_src_0057_metric_001,cmp_src_0057,public_infrastructure_or_methods,Methodologies of Economic Impact Analysis: An Overview,,,1980.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/978-94-011-7405-3_2,,unverified_candidate_source,not_started
cmp_src_0072_metric_001,cmp_src_0072,public_infrastructure_or_methods,Students’ consumption expenditures in economic impact studies: assumptions revisited in an input–output approach for Scotland,,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/21681376.2018.1428499,,unverified_candidate_source,not_started
cmp_src_0071_metric_001,cmp_src_0071,public_infrastructure_or_methods,StateIO - Open Source Economic Input-Output Models for the 50 States of the United States of America,,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/01600176221145874,,unverified_candidate_source,not_started
cmp_src_0082_metric_001,cmp_src_0082,public_infrastructure_or_methods,The Importance of Import Substitution in Regional Economic Impact Analysis: Empirical Estimates from Two Cincinnati Area Events,,,1993.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/089124249300700306,,unverified_candidate_source,not_started
cmp_src_0073_metric_001,cmp_src_0073,public_infrastructure_or_methods,Suggestions for the Needed Standardization of Determining the Local Economic Impact of Professional Sports,,,2016.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0891242416636685,,unverified_candidate_source,not_started
cmp_src_0055_metric_001,cmp_src_0055,public_infrastructure_or_methods,Measuring the economic impact of institutions of higher education,,,1988.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/bf00976857,,unverified_candidate_source,not_started
cmp_src_0088_metric_001,cmp_src_0088,public_infrastructure_or_methods,The macroeconomic impacts of diet-related fiscal policy for NCD prevention: A systematic review,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ehb.2020.100854,,unverified_candidate_source,not_started
cmp_src_0087_metric_001,cmp_src_0087,data_centre_benchmark,The environmental footprint of data centers in the United States,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1088/1748-9326/abfba1,,unverified_candidate_source,not_started
cmp_src_0086_metric_001,cmp_src_0086,public_infrastructure_or_methods,The economic impact of higher education institutions in Ireland: evidence from disaggregated input–output tables,,,2015.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/03075079.2015.1111324,,unverified_candidate_source,not_started
cmp_src_0085_metric_001,cmp_src_0085,public_infrastructure_or_methods,The economic impact of colleges and universities,,,2007.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.econedurev.2006.07.010,,unverified_candidate_source,not_started
cmp_src_0084_metric_001,cmp_src_0084,energy_or_utility; public_infrastructure_or_methods,The economic impact of a new solar power plant in Arizona: Comparing the input‐output results generated by JEDI vs. IMPLAN,,,2016.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/rsp3.12073,,unverified_candidate_source,not_started
cmp_src_0083_metric_001,cmp_src_0083,public_infrastructure_or_methods,The Local Economic Impact of Universities: An International Comparative Analysis (France and Hungary),,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/978-3-319-75907-4_8,,unverified_candidate_source,not_started
cmp_src_0081_metric_001,cmp_src_0081,public_infrastructure_or_methods,"The Impact of Trade Openness, ICT Infrastructure, and Capital Formation on Economic Growth: Evidence from Sub-Saharan Countries",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21094964,,unverified_candidate_source,not_started
cmp_src_0074_metric_001,cmp_src_0074,public_infrastructure_or_methods,THE ROLE OF TRADE ESTIMATES IN MEASURING ECONOMIC IMPACTS: THE USDA FOREST SERVICE'S IMPLAN MODEL<sup>1</sup>,,,1993.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/07349165.1993.9725742,,unverified_candidate_source,not_started
cmp_src_0080_metric_001,cmp_src_0080,public_infrastructure_or_methods,The Economic Impacts of Casino Gambling at the State and Local Levels,,,1998.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0002716298556001006,,unverified_candidate_source,not_started
cmp_src_0079_metric_001,cmp_src_0079,public_infrastructure_or_methods,The Economic Impact of Small Colleges on Local Economies: A Guide to Attainable Data and Best Practices,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/08912424211033655,,unverified_candidate_source,not_started
cmp_src_0078_metric_001,cmp_src_0078,public_infrastructure_or_methods,The Economic Impact of Educational Institutions: Issues and Methodology,,,2002.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0891242402016001009,,unverified_candidate_source,not_started
cmp_src_0077_metric_001,cmp_src_0077,energy_or_utility,"Techno-economical analysis of off-grid hybrid systems at Kutubdia Island, Bangladesh",,,2010.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2009.10.049,,unverified_candidate_source,not_started
cmp_src_0076_metric_001,cmp_src_0076,energy_or_utility,Table 5 - 1 in Preliminary Environmental and Social Impact Assessment 100 MW Solar PV Plant by Navoi in Uzbekistan,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://zenodo.org/doi/10.5281/zenodo.17729853,,unverified_candidate_source,not_started
cmp_src_0075_metric_001,cmp_src_0075,energy_or_utility,Table 5 - 1 in Preliminary Environmental and Social Impact Assessment 100 MW Solar PV Plant by Navoi in Uzbekistan,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://zenodo.org/doi/10.5281/zenodo.17729852,,unverified_candidate_source,not_started
cmp_src_0056_metric_001,cmp_src_0056,public_infrastructure_or_methods,Measuring the local economic impact of universities: an approach that considers uncertainty,,,2012.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/s10734-012-9562-z,,unverified_candidate_source,not_started
cmp_src_0049_metric_001,cmp_src_0049,energy_or_utility; public_infrastructure_or_methods,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",,,2017.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.econmod.2016.11.012,,unverified_candidate_source,not_started
cmp_src_0054_metric_001,cmp_src_0054,public_infrastructure_or_methods,Low-impact pathways for bilateral electricity purchase agreements in the Mekong River Basin,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21096008,,unverified_candidate_source,not_started
cmp_src_0036_metric_001,cmp_src_0036,public_infrastructure_or_methods,Economic Impact Studies of Regional Public Colleges and Universities,,,1995.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/j.1468-2257.1995.tb00170.x,,unverified_candidate_source,not_started
cmp_src_0034_metric_001,cmp_src_0034,public_infrastructure_or_methods,Concepción Metropolitan Area Landslide Inventory (1990–2024),,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21087154,,unverified_candidate_source,not_started
cmp_src_0053_metric_001,cmp_src_0053,public_infrastructure_or_methods,Local Multipliers,,,2010.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/aer.100.2.373,,unverified_candidate_source,not_started
cmp_src_0032_metric_001,cmp_src_0032,energy_or_utility,Carbon footprint of construction industry: A global review and supply chain analysis,,,2020.0,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2020.109783,,unverified_candidate_source,not_started
cmp_src_0031_metric_001,cmp_src_0031,public_infrastructure_or_methods,"Beyond Regulatory Compliance: Business Environment, Internal Control, Fraud Vulnerability, and Municipal Competitiveness—A Data Envelopment Analysis",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21092331,,unverified_candidate_source,not_started
cmp_src_0030_metric_001,cmp_src_0030,public_infrastructure_or_methods,"Behavioral and coordination assessment for ""Mitochondrial antigen-specific CD8⁺ T cells drive dopamine neuron neurodegeneration""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21091007,,unverified_candidate_source,not_started
cmp_src_0029_metric_001,cmp_src_0029,public_infrastructure_or_methods,Assessment of DOC stock in Alaskan permafrost soils by leaching experiment,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21096321,,unverified_candidate_source,not_started
