doi,title,year,container,authors,URL,source
10.1007/s10973-013-3599-9,Analysis of the heat generation of lithium-ion battery during charging and discharging considering different influencing factors,2014,Journal of Thermal Analysis and Calorimetry,Guangming Liu; Minggao Ouyang; Languang Lu; Jianqiu Li; Xuebing Han,https://doi.org/10.1007/s10973-013-3599-9,crossref
10.1007/s42524-020-0128-y,Hyperledger fabric-based consortium blockchain for construction quality information management,2020,Frontiers of Engineering Management,Botao Zhong; Haitao Wu; Lieyun Ding; Hanbin Luo; Ying Luo; Xing Pan,https://doi.org/10.1007/s42524-020-0128-y,crossref
10.1016/0272-6963(93)90002-7,Conducting case study research in operations management,1993,Journal of Operations Management,David M. McCutcheon; Jack R. Meredith,https://doi.org/10.1016/0272-6963(93)90002-7,crossref
10.1016/0304-3932(94)90047-7,The role of human capital in economic development evidence from aggregate cross-country data,1994,Journal of Monetary Economics,Jess Benhabib; Mark M. Spiegel,https://doi.org/10.1016/0304-3932(94)90047-7,crossref
10.1016/0305-750x(94)90007-8,Returns to investment in education: A global update,1994,World Development,George Psacharopoulos,https://doi.org/10.1016/0305-750x(94)90007-8,crossref
10.1016/b978-0-12-554002-5.50015-7,"INVESTMENT IN HUMANS, TECHNOLOGICAL DIFFUSION, AND ECONOMIC GROWTH",1980,Studies in Macroeconomic Theory,Edmund S. Phelps,https://doi.org/10.1016/b978-0-12-554002-5.50015-7,crossref
10.1016/j.aej.2019.09.013,Assessment of technical and economic feasibility for a hybrid PV-wind-diesel-battery energy system in a remote community of north central Nigeria,2019,Alexandria Engineering Journal,Sani Salisu; Mohd Wazir Mustafa; Lanre Olatomiwa; Olatunji Obalowu Mohammed,https://doi.org/10.1016/j.aej.2019.09.013,crossref
10.1016/j.apenergy.2011.08.002,A multiscale framework with extended Kalman filter for lithium-ion battery SOC and capacity estimation,2012,Applied Energy,Chao Hu; Byeng D. Youn; Jaesik Chung,https://doi.org/10.1016/j.apenergy.2011.08.002,crossref
10.1016/j.apenergy.2012.09.030,Experimental investigation of the lithium-ion battery impedance characteristic at various conditions and aging states and its influence on the application,2013,Applied Energy,Wladislaw Waag; Stefan Käbitz; Dirk Uwe Sauer,https://doi.org/10.1016/j.apenergy.2012.09.030,crossref
10.1016/j.apenergy.2013.09.003,Lithium iron phosphate based battery – Assessment of the aging parameters and development of cycle life model,2014,Applied Energy,Noshin Omar; Mohamed Abdel Monem; Yousef Firouz; Justin Salminen; Jelle Smekens; Omar Hegazy; Hamid Gaulous; Grietus Mulder; Peter Van den Bossche; Thierry Coosemans; Joeri Van Mierlo,https://doi.org/10.1016/j.apenergy.2013.09.003,crossref
10.1016/j.apenergy.2013.09.015,"Optimal sizing, operating strategy and operational experience of a stand-alone microgrid on Dongfushan Island",2014,Applied Energy,Bo Zhao; Xuesong Zhang; Peng Li; Ke Wang; Meidong Xue; Caisheng Wang,https://doi.org/10.1016/j.apenergy.2013.09.015,crossref
10.1016/j.apenergy.2014.08.013,Thermal investigation of lithium-ion battery module with different cell arrangement structures and forced air-cooling strategies,2014,Applied Energy,Tao Wang; K.J. Tseng; Jiyun Zhao; Zhongbao Wei,https://doi.org/10.1016/j.apenergy.2014.08.013,crossref
10.1016/j.apenergy.2017.10.084,Comprehensive assessment of energy conservation and CO2 emissions mitigation in China’s iron and steel industry based on dynamic material flows,2018,Applied Energy,Qi Zhang; Jin Xu; Yujie Wang; Ali Hasanbeigi; Wei Zhang; Hongyou Lu; Marlene Arens,https://doi.org/10.1016/j.apenergy.2017.10.084,crossref
10.1016/j.apenergy.2019.04.027,Non-isothermal Ragone plots of Li-ion cells from datasheet and galvanostatic discharge tests,2019,Applied Energy,Yuan Ci Zhang; Olivier Briat; Loïc Boulon; Jean-Yves Deletage; Cyril Martin; Fabio Coccetti; Jean-Michel Vinassa,https://doi.org/10.1016/j.apenergy.2019.04.027,crossref
10.1016/j.apenergy.2025.125704,Performance characterization of lithium-ion battery cells within restricted operating range using an extended ragone plot,2025,Applied Energy,Sven Wiegelmann; Astrid Bensmann; Richard Hanke-Rauschenbach,https://doi.org/10.1016/j.apenergy.2025.125704,crossref
10.1016/j.autcon.2010.05.005,Multi-agent-based simulation system for construction operations with congested flows,2010,Automation in Construction,Kyoungmin Kim; Kyong Ju Kim,https://doi.org/10.1016/j.autcon.2010.05.005,crossref
10.1016/j.autcon.2010.06.007,Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques,2010,Automation in Construction,Pingbo Tang; Daniel Huber; Burcu Akinci; Robert Lipman; Alan Lytle,https://doi.org/10.1016/j.autcon.2010.06.007,crossref
10.1016/j.autcon.2014.08.008,Supplier selection process in an integrated construction materials management model,2014,Automation in Construction,Mahdi Safa; Arash Shahi; Carl T. Haas; Keith W. Hipel,https://doi.org/10.1016/j.autcon.2014.08.008,crossref
10.1016/j.autcon.2018.02.026,Decision model for planning material supply channels in construction,2018,Automation in Construction,Piotr Jaśkowski; Anna Sobotka; Agata Czarnigowska,https://doi.org/10.1016/j.autcon.2018.02.026,crossref
10.1016/j.autcon.2019.02.012,A digital construction framework integrating building information modeling and reverse engineering technologies for renovation projects,2019,Automation in Construction,Zhikun Ding; Shan Liu; Longhui Liao; Liang Zhang,https://doi.org/10.1016/j.autcon.2019.02.012,crossref
10.1016/j.autcon.2019.102910,Direct digital construction: Technology-based operations management practice for continuous improvement of construction industry performance,2019,Automation in Construction,Müge Tetik; Antti Peltokorpi; Olli Seppänen; Jan Holmström,https://doi.org/10.1016/j.autcon.2019.102910,crossref
10.1016/j.autcon.2019.103063,Blockchain-based framework for improving supply chain traceability and information sharing in precast construction,2020,Automation in Construction,Zhaojing Wang; Tengyu Wang; Hao Hu; Jie Gong; Xu Ren; Qiying Xiao,https://doi.org/10.1016/j.autcon.2019.103063,crossref
10.1016/j.autcon.2020.103276,Public and private blockchain in construction business process and information integration,2020,Automation in Construction,Rebecca Yang; Ron Wakefield; Sainan Lyu; Sajani Jayasuriya; Fengling Han; Xun Yi; Xuechao Yang; Gayashan Amarasinghe; Shiping Chen,https://doi.org/10.1016/j.autcon.2020.103276,crossref
10.1016/j.autcon.2020.103284,Securing interim payments in construction projects through a blockchain-based framework,2020,Automation in Construction,Moumita Das; Han Luo; Jack C.P. Cheng,https://doi.org/10.1016/j.autcon.2020.103284,crossref
10.1016/j.autcon.2022.104185,Financial management of construction projects: Hyperledger fabric and chaincode solutions,2022,Automation in Construction,Faris Elghaish; Farzad Pour Rahimian; M. Reza Hosseini; David Edwards; Mark Shelbourn,https://doi.org/10.1016/j.autcon.2022.104185,crossref
10.1016/j.cie.2025.111027,Integrating environmental considerations and resilience in material sourcing for construction projects: A two-stage stochastic programming model,2025,Computers &amp; Industrial Engineering,Zixuan Chen; Ahmed W.A. Hammad; Mana Alyami; Assed N. Haddad,https://doi.org/10.1016/j.cie.2025.111027,crossref
10.1016/j.cscm.2015.06.002,Environmental impacts of bamboo as a substitute constructional material in Nigeria,2015,Case Studies in Construction Materials,J. Atanda,https://doi.org/10.1016/j.cscm.2015.06.002,crossref
10.1016/j.ecolecon.2004.12.027,A tale of two market failures: Technology and environmental policy,2005,Ecological Economics,Adam B. Jaffe; Richard G. Newell; Robert N. Stavins,https://doi.org/10.1016/j.ecolecon.2004.12.027,crossref
10.1016/j.ecolecon.2004.12.028,Dynamic incentives by environmental policy instruments—a survey,2005,Ecological Economics,Till Requate,https://doi.org/10.1016/j.ecolecon.2004.12.028,crossref
10.1016/j.ecolecon.2010.11.013,Environmental regulation and investment: Evidence from European industry data,2011,Ecological Economics,Andrea M. Leiter; Arno Parolini; Hannes Winner,https://doi.org/10.1016/j.ecolecon.2010.11.013,crossref
10.1016/j.ecolind.2016.09.023,Life-cycle carbon emission assessment and permit allocation methods: A multi-region case study of China’s construction sector,2017,Ecological Indicators,Xiaocun Zhang; Fenglai Wang,https://doi.org/10.1016/j.ecolind.2016.09.023,crossref
10.1016/j.econedurev.2018.09.001,The economic impact of universities: Evidence from across the globe,2019,Economics of Education Review,Anna Valero; John Van Reenen,https://doi.org/10.1016/j.econedurev.2018.09.001,crossref
10.1016/j.econmod.2016.11.012,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",2017,Economic Modelling,Heidi Garrett-Peltier,https://doi.org/10.1016/j.econmod.2016.11.012,crossref
10.1016/j.ejor.2007.04.042,A survey of data envelopment analysis in energy and environmental studies,2008,European Journal of Operational Research,P. Zhou; B.W. Ang; K.L. Poh,https://doi.org/10.1016/j.ejor.2007.04.042,crossref
10.1016/j.enconman.2020.113823,Techno-economic and environmental assessment of a hybrid renewable energy system using multi-objective genetic algorithm: A case study for remote Island in Bangladesh,2021,Energy Conversion and Management,Barun K. Das; Rakibul Hassan; Mohammad Shahed H.K. Tushar; Forhad Zaman; Mahmudul Hasan; Pronob Das,https://doi.org/10.1016/j.enconman.2020.113823,crossref
10.1016/j.eneco.2006.05.001,Measuring environmental performance under different environmental DEA technologies,2008,Energy Economics,P. Zhou; B.W. Ang; K.L. Poh,https://doi.org/10.1016/j.eneco.2006.05.001,crossref
10.1016/j.eneco.2017.04.001,"Foreign direct investment, income, and environmental pollution in developing countries: Panel data analysis of Latin America",2017,Energy Economics,Pratikshya Sapkota; Umesh Bastola,https://doi.org/10.1016/j.eneco.2017.04.001,crossref
10.1016/j.eneco.2023.106595,"The role of green financing in facilitating renewable energy transition in China: Perspectives from energy governance, environmental regulation, and market reforms",2023,Energy Economics,Juntao Du; Zhiyang Shen; Malin Song; Michael Vardanyan,https://doi.org/10.1016/j.eneco.2023.106595,crossref
10.1016/j.energy.2010.03.044,Prospect of wind–PV-battery hybrid power system as an alternative to grid extension in Bangladesh,2010,Energy,Sanjoy Kumar Nandi; Himangshu Ranjan Ghosh,https://doi.org/10.1016/j.energy.2010.03.044,crossref
10.1016/j.energy.2013.03.028,"Designing standalone hybrid energy systems minimizing initial investment, life cycle cost and pollutant emission",2013,Energy,A.T.D. Perera; R.A. Attalage; K.K.C.K. Perera; V.P.C. Dassanayake,https://doi.org/10.1016/j.energy.2013.03.028,crossref
10.1016/j.energy.2013.09.028,Thermal characterization of a high-power lithium-ion battery: Potentiometric and calorimetric measurement of entropy changes,2013,Energy,Akram Eddahech; Olivier Briat; Jean-Michel Vinassa,https://doi.org/10.1016/j.energy.2013.09.028,crossref
10.1016/j.energy.2019.03.131,Techno-economic assessment of a stand-alone hybrid solar-wind-battery system for a remote island using genetic algorithm,2019,Energy,Muhammad Shahzad Javed; Aotian Song; Tao Ma,https://doi.org/10.1016/j.energy.2019.03.131,crossref
10.1016/j.energy.2020.119103,A techno-economic assessment of hybrid energy systems in rural Pakistan,2021,Energy,Fahad Ali; Muhammad Ahmar; Yuexiang Jiang; Mohammad AlAhmad,https://doi.org/10.1016/j.energy.2020.119103,crossref
10.1016/j.energy.2021.120235,A method to estimate battery SOH indicators based on vehicle operating data only,2021,Energy,L. Vichard; A. Ravey; P. Venet; F. Harel; S. Pelissier; D. Hissel,https://doi.org/10.1016/j.energy.2021.120235,crossref
10.1016/j.enpol.2007.10.028,Technical and economic assessment of hybrid photovoltaic/wind system with battery storage in Corsica island,2008,Energy Policy,S. Diaf; M. Belhamel; M. Haddadi; A. Louche,https://doi.org/10.1016/j.enpol.2007.10.028,crossref
10.1016/j.enpol.2009.05.015,Employment benefits of electricity generation: A comparative assessment of lignite and natural gas power plants in Greece,2009,Energy Policy,C. Tourkolias; S. Mirasgedis; D. Damigos; D. Diakoulaki,https://doi.org/10.1016/j.enpol.2009.05.015,crossref
10.1016/j.enpol.2009.10.044,Putting renewables and energy efficiency to work: How many jobs can the clean energy industry generate in the US?,2010,Energy Policy,Max Wei; Shana Patadia; Daniel M. Kammen,https://doi.org/10.1016/j.enpol.2009.10.044,crossref
10.1016/j.enpol.2009.10.049,"Techno-economical analysis of off-grid hybrid systems at Kutubdia Island, Bangladesh",2010,Energy Policy,Sanjoy Kumar Nandi; Himangshu Ranjan Ghosh,https://doi.org/10.1016/j.enpol.2009.10.049,crossref
10.1016/j.enpol.2012.04.076,Green jobs? Economic impacts of renewable energy in Germany,2012,Energy Policy,Ulrike Lehr; Christian Lutz; Dietmar Edler,https://doi.org/10.1016/j.enpol.2012.04.076,crossref
10.1016/j.enpol.2013.01.047,The impact of clean energy investments on the Greek economy: An input–output analysis (2010–2020),2013,Energy Policy,M. Markaki; A. Belegri-Roboli; P. Michaelides; S. Mirasgedis; D.P. Lalas,https://doi.org/10.1016/j.enpol.2013.01.047,crossref
10.1016/j.enpol.2013.09.059,Sustainability assessment of electricity generation technologies using weighted multi-criteria decision analysis,2014,Energy Policy,Alexandru Maxim,https://doi.org/10.1016/j.enpol.2013.09.059,crossref
10.1016/j.enpol.2018.05.054,Decentralised electric power delivery for rural electrification in Pakistan,2018,Energy Policy,Hassan Abbas Khan; Husnain Fateh Ahmad; Mashood Nasir; Muhammad Fatiq Nadeem; Nauman Ahmed Zaffar,https://doi.org/10.1016/j.enpol.2018.05.054,crossref
10.1016/j.enpol.2019.04.032,Exploring future scientists' awareness about and attitudes towards renewable energy sources,2019,Energy Policy,Evangelia Karasmanaki; Georgios Tsantopoulos,https://doi.org/10.1016/j.enpol.2019.04.032,crossref
10.1016/j.enpol.2020.111498,An application of total-factor energy efficiency under the metafrontier framework,2020,Energy Policy,Ming-Chung Chang,https://doi.org/10.1016/j.enpol.2020.111498,crossref
10.1016/j.enpol.2020.111655,The effect path of public communication on public acceptance of nuclear energy,2020,Energy Policy,Wen-Hui Qi; Ming-Liang Qi; Ya-Min Ji,https://doi.org/10.1016/j.enpol.2020.111655,crossref
10.1016/j.enpol.2020.112031,Green jobs and energy efficiency as strategies for economic growth and the reduction of environmental impacts,2021,Energy Policy,Federico Dell’Anna,https://doi.org/10.1016/j.enpol.2020.112031,crossref
10.1016/j.enpol.2021.112217,An evolutionary analysis on the eﬀect of government policies on green R &amp; D of photovoltaic industry diﬀusion in complex network,2021,Energy Policy,Feng Chen; Bin Wu; Wenqian Lou,https://doi.org/10.1016/j.enpol.2021.112217,crossref
10.1016/j.enpol.2022.113082,Assessing energy trilemma-related policies: The world's large energy user evidence,2022,Energy Policy,Masoud Shirazi,https://doi.org/10.1016/j.enpol.2022.113082,crossref
10.1016/j.enpol.2022.113118,Urban and rural household energy transition in Sub-Saharan Africa: Does spatial heterogeneity reveal the direction of the transition?,2022,Energy Policy,Nnaemeka Vincent Emodi; Emmanuel Umoru Haruna; Nizam Abdu; Sergio David Aldana Morataya; Michael O. Dioha; Magnus C. Abraham-Dukuma,https://doi.org/10.1016/j.enpol.2022.113118,crossref
10.1016/j.enpol.2022.113222,Embodied carbon emissions and mitigation potential in China's building sector: An outlook to 2060,2022,Energy Policy,Chen Zhu; Xiaodong Li; Weina Zhu; Wei Gong,https://doi.org/10.1016/j.enpol.2022.113222,crossref
10.1016/j.enpol.2023.113642,Deep decarbonisation pathways of the energy system in times of unprecedented uncertainty in the energy sector,2023,Energy Policy,Evangelos Panos; James Glynn; Socrates Kypreos; Antti Lehtilä; Xiufeng Yue; Brian Ó Gallachóir; David Daniels; Hancheng Dai,https://doi.org/10.1016/j.enpol.2023.113642,crossref
10.1016/j.erss.2020.101582,"A quest for the Arabian atom? Geopolitics, security, and national identity in the nuclear energy programs in the Middle East",2020,Energy Research &amp; Social Science,Mohammad Al-Saidi; Mehran Haghirian,https://doi.org/10.1016/j.erss.2020.101582,crossref
10.1016/j.erss.2022.102674,How socio-technical regimes affect low-carbon innovation: Global pressures inhibiting industrial heat pumps in the Netherlands,2022,Energy Research &amp; Social Science,Joeri Wesseling; Alco Kieft; Lea Fuenfschilling; Marko Hekkert,https://doi.org/10.1016/j.erss.2022.102674,crossref
10.1016/j.est.2020.101735,Synthesis of porous carbon nanostructure formation from peel waste for low cost flexible electrode fabrication towards energy storage applications,2020,Journal of Energy Storage,Jothi Ramalingam Rajabathar; Sivachidambaram Manoharan; Judith Vijaya J; Hamad A. Al-Lohedan; Prabhakarn Arunachalam,https://doi.org/10.1016/j.est.2020.101735,crossref
10.1016/j.est.2021.103607,Understand technological innovation investment performance: Evolution of industry-university-research cooperation for technological innovation of lithium-ion storage battery in China,2022,Journal of Energy Storage,Ganlin Pu; Xinman Zhu; Jie Dai; Xihui Chen,https://doi.org/10.1016/j.est.2021.103607,crossref
10.1016/j.etran.2019.100011,Lithium-ion battery fast charging: A review,2019,eTransportation,Anna Tomaszewska; Zhengyu Chu; Xuning Feng; Simon O'Kane; Xinhua Liu; Jingyi Chen; Chenzhen Ji; Elizabeth Endler; Ruihe Li; Lishuo Liu; Yalun Li; Siqi Zheng; Sebastian Vetterlein; Ming Gao; Jiuyu Du; Michael Parkes; Minggao Ouyang; Monica Marinescu; Gregory Offer; Billy Wu,https://doi.org/10.1016/j.etran.2019.100011,crossref
10.1016/j.exis.2014.04.006,Book Review,2015,The Extractive Industries and Society,Brian Brazeal,https://doi.org/10.1016/j.exis.2014.04.006,crossref
10.1016/j.exis.2016.01.006,Evaluating conflict surrounding mineral extraction in Ghana: Assessing the spatial interactions of large and small-scale mining,2016,The Extractive Industries and Society,Kayla Patel; John Rogan; Nicholas Cuba; Anthony Bebbington,https://doi.org/10.1016/j.exis.2016.01.006,crossref
10.1016/j.exis.2016.02.009,The evolution of commute work in the resource sectors in Canada and Australia,2016,The Extractive Industries and Society,Keith Storey,https://doi.org/10.1016/j.exis.2016.02.009,crossref
10.1016/j.exis.2023.101234,Why do some natural resource-rich countries adopt prudent fiscal rules? An empirical analysis,2023,The Extractive Industries and Society,Bimal Adhikari; Jeffrey King; Krishna Chaitanya Vadlamannati; Daniel Ofoe Chachu,https://doi.org/10.1016/j.exis.2023.101234,crossref
10.1016/j.ijepes.2018.01.017,Characterisation of batteries with E–P-curves: Quantifying the impact of operating conditions on battery performance,2018,International Journal of Electrical Power &amp; Energy Systems,Ishwar Singh Sarpal; Astrid Bensmann; Jochen Mähliß; Dominik Hennefeld; Richard Hanke-Rauschenbach,https://doi.org/10.1016/j.ijepes.2018.01.017,crossref
10.1016/j.ijproman.2014.02.008,Extending project management research: Insights from social theories,2014,International Journal of Project Management,Serghei Floricel; Claudine Bonneau; Monique Aubry; Viviane Sergi,https://doi.org/10.1016/j.ijproman.2014.02.008,crossref
10.1016/j.ijproman.2015.09.004,A financial decision making framework for construction projects based on 5D Building Information Modeling (BIM),2016,International Journal of Project Management,Qiqi Lu; Jongsung Won; Jack C.P. Cheng,https://doi.org/10.1016/j.ijproman.2015.09.004,crossref
10.1016/j.ijproman.2016.09.004,The three dimensions of a governance framework for major public projects,2016,International Journal of Project Management,Maude Brunet; Monique Aubry,https://doi.org/10.1016/j.ijproman.2016.09.004,crossref
10.1016/j.ijproman.2016.10.004,Discovering complexity and emergent properties in project systems: A new approach to understanding project performance,2017,International Journal of Project Management,Jin Zhu; Ali Mostafavi,https://doi.org/10.1016/j.ijproman.2016.10.004,crossref
10.1016/j.ijproman.2016.11.007,Cooperation under uncertainty: Assessing the value of risk sharing and determining the optimal risk-sharing rule for agents with pre-existing business and diverging risk attitudes,2017,International Journal of Project Management,Yeshambel Melese; Sara Lumbreras; Andrés Ramos; Rob Stikkelman; Paulien Herder,https://doi.org/10.1016/j.ijproman.2016.11.007,crossref
10.1016/j.ijproman.2017.02.004,An empirical investigation into different stakeholder groups perception of project success,2017,International Journal of Project Management,Kate Davis,https://doi.org/10.1016/j.ijproman.2017.02.004,crossref
10.1016/j.ijproman.2018.10.007,Project governance and stakeholders: a literature review,2019,International Journal of Project Management,Roya Derakhshan; Rodney Turner; Mauro Mancini,https://doi.org/10.1016/j.ijproman.2018.10.007,crossref
10.1016/j.ijproman.2020.06.002,Project facilitation as an active response to tensions in international development programmes,2020,International Journal of Project Management,John Lannon; John N. Walsh,https://doi.org/10.1016/j.ijproman.2020.06.002,crossref
10.1016/j.inffus.2024.102423,"Artificial intelligence for production, operations and logistics management in modular construction industry: A systematic literature review",2024,Information Fusion,Qiurui Liu; Yanfang Ma; Lin Chen; Witold Pedrycz; Mirosław J. Skibniewski; Zhen-Song Chen,https://doi.org/10.1016/j.inffus.2024.102423,crossref
10.1016/j.jclepro.2014.05.061,"Sustainability assessment of energy systems: integrating environmental, economic and social aspects",2014,Journal of Cleaner Production,Edgar Santoyo-Castelazo; Adisa Azapagic,https://doi.org/10.1016/j.jclepro.2014.05.061,crossref
10.1016/j.jclepro.2014.07.059,Green corporate image: moderating the connection between environmental product innovation and firm performance,2014,Journal of Cleaner Production,Javier Amores-Salvadó; Gregorio Martín-de Castro; José E. Navas-López,https://doi.org/10.1016/j.jclepro.2014.07.059,crossref
10.1016/j.jclepro.2017.11.054,Innovation intermediaries accelerating environmental sustainability transitions,2018,Journal of Cleaner Production,Travis Gliedt; Christina E. Hoicka; Nathan Jackson,https://doi.org/10.1016/j.jclepro.2017.11.054,crossref
10.1016/j.jclepro.2017.11.207,Exploring environmental and economic costs and benefits of a circular economy approach to the construction and demolition sector. A literature review,2018,Journal of Cleaner Production,Patrizia Ghisellini; Maddalena Ripa; Sergio Ulgiati,https://doi.org/10.1016/j.jclepro.2017.11.207,crossref
10.1016/j.jclepro.2018.08.039,"Empirical study of the Environmental Kuznets curve and Environmental Sustainability curve hypothesis for Australia, China, Ghana and USA",2018,Journal of Cleaner Production,Samuel Asumadu Sarkodie; Vladimir Strezov,https://doi.org/10.1016/j.jclepro.2018.08.039,crossref
10.1016/j.jclepro.2020.121405,"Construction and demolition waste recycling: Investigating the role of theory of planned behavior, institutional pressures and environmental consciousness",2020,Journal of Cleaner Production,Sourabh Jain; Shaleen Singhal; Nikunj Kumar Jain; Kalyan Bhaskar,https://doi.org/10.1016/j.jclepro.2020.121405,crossref
10.1016/j.jclepro.2021.125854,A general Life Cycle Assessment framework for sustainable bleaching: A case study of peracetic acid bleaching of wood pulp,2021,Journal of Cleaner Production,Darlene Echeverria; Richard Venditti; Hasan Jameel; Yuan Yao,https://doi.org/10.1016/j.jclepro.2021.125854,crossref
10.1016/j.jclepro.2021.127503,Modelling in off-site construction supply chain management: A review and future directions for sustainable modular integrated construction,2021,Journal of Cleaner Production,Mohamed Hussein; Abdelrahman E.E. Eltoukhy; Ahmed Karam; Ibrahim A. Shaban; Tarek Zayed,https://doi.org/10.1016/j.jclepro.2021.127503,crossref
10.1016/j.jclepro.2021.129798,Life cycle assessment of the energy consumption and GHG emissions of state-of-the-art automotive battery cell production,2022,Journal of Cleaner Production,Florian Degen; Marius Schütte,https://doi.org/10.1016/j.jclepro.2021.129798,crossref
10.1016/j.jclepro.2021.130055,Idle vehicle relocation strategy through deep learning for shared autonomous electric vehicle system optimization,2022,Journal of Cleaner Production,Seongsin Kim; Ungki Lee; Ikjin Lee; Namwoo Kang,https://doi.org/10.1016/j.jclepro.2021.130055,crossref
10.1016/j.jclepro.2023.138073,Prioritizing selection criteria of distributed circular water systems: A fuzzy based multi-criteria decision-making approach,2023,Journal of Cleaner Production,Yu-Chen Lee; Fernanda Leite; Katherine Lieberknecht,https://doi.org/10.1016/j.jclepro.2023.138073,crossref
10.1016/j.jclepro.2024.141903,Assessment and regression of carbon emissions from the building and construction sector in China: A provincial study using machine learning,2024,Journal of Cleaner Production,Xiaocun Zhang; Jiayue Sun; Xueqi Zhang; Fenglai Wang,https://doi.org/10.1016/j.jclepro.2024.141903,crossref
10.1016/j.jdeveco.2022.102916,Infrastructure investment and growth in China: A quantitative assessment,2022,Journal of Development Economics,Emin M. Dinlersoz; Zhe Fu,https://doi.org/10.1016/j.jdeveco.2022.102916,crossref
10.1016/j.jenvman.2011.03.039,The effect of environmental regulation on firms’ competitive performance: The case of the building &amp; construction sector in some EU regions,2011,Journal of Environmental Management,Francesco Testa; Fabio Iraldo; Marco Frey,https://doi.org/10.1016/j.jenvman.2011.03.039,crossref
10.1016/j.jobe.2021.102265,A systematic review of emerging technologies in industrialized construction,2021,Journal of Building Engineering,Bing Qi; Mohamad Razkenari; Aaron Costin; Charles Kibert; Meiqing Fu,https://doi.org/10.1016/j.jobe.2021.102265,crossref
10.1016/j.joule.2021.07.008,Stimuli-responsive switchable halide perovskites: Taking advantage of instability,2021,Joule,Ayan A. Zhumekenov; Makhsud I. Saidaminov; Omar F. Mohammed; Osman M. Bakr,https://doi.org/10.1016/j.joule.2021.07.008,crossref
