record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0014_metric_001,cmp_src_0014,advanced_manufacturing_or_fab,Key constraints and mitigation strategies for prefabricated prefinished volumetric construction,,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2018.02.136,,unverified_candidate_source,not_started
cmp_src_0015_metric_001,cmp_src_0015,warehouse_or_logistics,"Urban spatial structure, employment subcenters, and freight travel",,,2017.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2017.03.007,,unverified_candidate_source,not_started
cmp_src_0013_metric_001,cmp_src_0013,advanced_manufacturing_or_fab,Hygrothermal and airtightness performance assessment of prefabricated lightweight wall systems for cold climates,,,2024.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2024.111500,,unverified_candidate_source,not_started
cmp_src_0012_metric_001,cmp_src_0012,warehouse_or_logistics,Generative Mechanisms of the Adoption of Logistics Innovation: The Case of On‐site Shops in Construction Supply Chains,,,2015.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/jbl.12089,,unverified_candidate_source,not_started
cmp_src_0011_metric_001,cmp_src_0011,advanced_manufacturing_or_fab,A BIM-Based Approach to Automated Prefabricated Building Construction Site Layout Planning,,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/s12205-021-0746-x,,unverified_candidate_source,not_started
cmp_src_0049_metric_001,cmp_src_0049,public_infrastructure_or_methods,"Replication Package for ""License Choice, Prevalence, and Impact in Open Software Projects""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21084753,,unverified_candidate_source,not_started
cmp_src_0040_metric_001,cmp_src_0040,energy_or_utility,Local impact of renewables on employment: Assessment methodology and case study,,,2010.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2009.10.017,,unverified_candidate_source,not_started
cmp_src_0041_metric_001,cmp_src_0041,public_infrastructure_or_methods,Measuring the Measurers: Dataset for Evaluating the Reliability and Validity of Mobile Network RTT Measurements,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.20327527,,unverified_candidate_source,not_started
cmp_src_0042_metric_001,cmp_src_0042,energy_or_utility; public_infrastructure_or_methods,Multi-criteria decision-making and uncertainty analyses of off-grid hybrid renewable energy systems for an island community [dataset],,,2025.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://researchdata.durham.ac.uk/files/r1sq87bt72t,,unverified_candidate_source,not_started
cmp_src_0043_metric_001,cmp_src_0043,public_infrastructure_or_methods,NUOnet (Nutrient Use and Outcome Network) database,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://www.datalumos.org/datalumos/project/250288/view,,unverified_candidate_source,not_started
cmp_src_0044_metric_001,cmp_src_0044,public_infrastructure_or_methods,NUOnet (Nutrient Use and Outcome Network) database,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://www.datalumos.org/datalumos/project/250288/version/V1/view,,unverified_candidate_source,not_started
cmp_src_0045_metric_001,cmp_src_0045,public_infrastructure_or_methods,PERSEUS FVS engine evidence: stand-paired growth-by-mortality matrix and Bakuzis biological-realism assessment for the CONUS multi-model forest carbon comparison,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21088667,,unverified_candidate_source,not_started
cmp_src_0046_metric_001,cmp_src_0046,energy_or_utility,Public policy influence on renewable energy investments—A panel data study across OECD countries,,,2015.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2015.01.026,,unverified_candidate_source,not_started
cmp_src_0047_metric_001,cmp_src_0047,energy_or_utility,Quantification and monetization of employment benefits associated with renewable energy technologies in Greece,,,2011.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2011.02.027,,unverified_candidate_source,not_started
cmp_src_0048_metric_001,cmp_src_0048,energy_or_utility,Renewable energy and employment in Germany,,,2008.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2007.09.004,,unverified_candidate_source,not_started
cmp_src_0057_metric_001,cmp_src_0057,energy_or_utility,The challenges of determining the employment effects of renewable energy,,,2012.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2012.03.072,,unverified_candidate_source,not_started
cmp_src_0050_metric_001,cmp_src_0050,energy_or_utility,"Replication Package for ""The Heterogeneous Impact of Short-Time Work: From Saved Jobs to Windfall Effects""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://zenodo.org/doi/10.5281/zenodo.20721171,,unverified_candidate_source,not_started
cmp_src_0051_metric_001,cmp_src_0051,energy_or_utility,"Replication Package for ""The Heterogeneous Impact of Short-Time Work: From Saved Jobs to Windfall Effects""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://zenodo.org/doi/10.5281/zenodo.20721172,,unverified_candidate_source,not_started
cmp_src_0052_metric_001,cmp_src_0052,high_rise_or_office,"Risk and Rehabilitation: Supporting the Work of Probation Officers in the Community Reentry of Extremist Offenders, United States, 1990-2022",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://www.icpsr.umich.edu/web/NACJD/studies/39247,,unverified_candidate_source,not_started
cmp_src_0053_metric_001,cmp_src_0053,high_rise_or_office,"Risk and Rehabilitation: Supporting the Work of Probation Officers in the Community Reentry of Extremist Offenders, United States, 1990-2022",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://www.icpsr.umich.edu/web/NACJD/studies/39247/versions/V1,,unverified_candidate_source,not_started
cmp_src_0054_metric_001,cmp_src_0054,energy_or_utility,"Role of green finance, volatility and risk in promoting the investments in Renewable Energy Resources in the post-covid-19",,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.resourpol.2022.102563,,unverified_candidate_source,not_started
cmp_src_0055_metric_001,cmp_src_0055,public_infrastructure_or_methods; data_centre_benchmark,"Simulated streamflow, demands and aquifer levels in the Cauvery Basin, India, 1986-2080 using the Global Water Availability Assessment Model (GWAVA)",,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://catalogue.ceh.ac.uk/id/522309f8-59b1-4982-85df-cb3171c2a062,,unverified_candidate_source,not_started
cmp_src_0056_metric_001,cmp_src_0056,energy_or_utility,Table 5 - 1 in Preliminary Environmental and Social Impact Assessment 100 MW Solar PV Plant by Navoi in Uzbekistan,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://zenodo.org/doi/10.5281/zenodo.17729853,,unverified_candidate_source,not_started
cmp_src_0038_metric_001,cmp_src_0038,public_infrastructure_or_methods,Keyword co-occurrence map: Digital transformation and IT project management in the oil and gas industry,,,2026.0,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.20828339,,unverified_candidate_source,not_started
cmp_src_0058_metric_001,cmp_src_0058,warehouse_or_logistics,The role of public actors in construction logistics: effects on and of relational interfaces,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/01446193.2021.1970785,,unverified_candidate_source,not_started
cmp_src_0059_metric_001,cmp_src_0059,warehouse_or_logistics,Turning a spotlight on construction logistics for a sustainable urban environment—a review of current policy concepts and literature,,,2023.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3389/fbuil.2023.1202091,,unverified_candidate_source,not_started
cmp_src_0039_metric_001,cmp_src_0039,public_infrastructure_or_methods,Local Multipliers,,,2010.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/aer.100.2.373,,unverified_candidate_source,not_started
cmp_src_0037_metric_001,cmp_src_0037,public_infrastructure_or_methods,Integrated profiling of circulating nucleosomes for monitoring transcriptional evolution and therapeutic resistance in breast cancer,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21061801,,unverified_candidate_source,not_started
cmp_src_0020_metric_001,cmp_src_0020,warehouse_or_logistics,Analyzing the Level of Detail of Construction Schedule for Enabling Site Logistics Planning (SLP) in the Building Information Modeling (BIM) Environment,,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su14116701,,unverified_candidate_source,not_started
cmp_src_0026_metric_001,cmp_src_0026,warehouse_or_logistics,Decarbonising construction logistics: the role of supplier-led distribution and integrated warehousing,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/ci-06-2025-0285,,unverified_candidate_source,not_started
cmp_src_0016_metric_001,cmp_src_0016,public_infrastructure_or_methods,A Constraint-Modulated Rate Law at the Molecular Scale: Viscosity-to-Dielectric Geometry Transfer in Glass-Forming Liquids,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21092660,,unverified_candidate_source,not_started
cmp_src_0017_metric_001,cmp_src_0017,warehouse_or_logistics,"A Modular, Logistics-Centric Digital Twin Framework for Construction: From Concept to Prototype",,,2025.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/civileng6040059,,unverified_candidate_source,not_started
cmp_src_0018_metric_001,cmp_src_0018,public_infrastructure_or_methods,A Strategic Framework for Copyright-Free Science: Dismantling Publishing Monopolies in the Knowledge Commons,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21005482,,unverified_candidate_source,not_started
cmp_src_0019_metric_001,cmp_src_0019,public_infrastructure_or_methods,A Strategic Framework for Copyright-Free Science: Dismantling Publishing Monopolies in the Knowledge Commons,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21005483,,unverified_candidate_source,not_started
cmp_src_0036_metric_001,cmp_src_0036,public_infrastructure_or_methods,Inarajan Research Center (RGB) - Post Typhoon Sinlaku - April 30 2026,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21055264,,unverified_candidate_source,not_started
cmp_src_0021_metric_001,cmp_src_0021,public_infrastructure_or_methods,"Behavioral and coordination assessment for ""Mitochondrial antigen-specific CD8⁺ T cells drive dopamine neuron neurodegeneration""",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21091007,,unverified_candidate_source,not_started
cmp_src_0022_metric_001,cmp_src_0022,public_infrastructure_or_methods,"Beyond Regulatory Compliance: Business Environment, Internal Control, Fraud Vulnerability, and Municipal Competitiveness—A Data Envelopment Analysis",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21092331,,unverified_candidate_source,not_started
cmp_src_0023_metric_001,cmp_src_0023,warehouse_or_logistics,Building Bridges: A Participatory Stakeholder Framework for Sustainable Urban Construction Logistics,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su13052678,,unverified_candidate_source,not_started
cmp_src_0025_metric_001,cmp_src_0025,warehouse_or_logistics,Construction Logistics in a City Development Setting,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3384/diss.diva-170231,,unverified_candidate_source,not_started
cmp_src_0024_metric_001,cmp_src_0024,public_infrastructure_or_methods,Concepción Metropolitan Area Landslide Inventory (1990–2024),,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21087154,,unverified_candidate_source,not_started
cmp_src_0027_metric_001,cmp_src_0027,warehouse_or_logistics,"Developing Data-Driven, Sustainable Construction Material Transportation Logistics",,,2025.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su18010263,,unverified_candidate_source,not_started
cmp_src_0028_metric_001,cmp_src_0028,energy_or_utility,Employment benefits of electricity generation: A comparative assessment of lignite and natural gas power plants in Greece,,,2009.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2009.05.015,,unverified_candidate_source,not_started
cmp_src_0029_metric_001,cmp_src_0029,energy_or_utility,Employment creation in EU related to renewables expansion,,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.apenergy.2018.09.032,,unverified_candidate_source,not_started
cmp_src_0030_metric_001,cmp_src_0030,public_infrastructure_or_methods,GLAM – The Global Impact Assessment Method – BETA,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.17556692,,unverified_candidate_source,not_started
cmp_src_0031_metric_001,cmp_src_0031,public_infrastructure_or_methods,German Longitudinal Environmental Study (GLEN),,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://search.gesis.org/research_data/ZA9085?doi=10.4232/1.14731,,unverified_candidate_source,not_started
cmp_src_0032_metric_001,cmp_src_0032,warehouse_or_logistics,Green construction logistics – a multi-actor challenge,,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rtbm.2022.100830,,unverified_candidate_source,not_started
cmp_src_0033_metric_001,cmp_src_0033,energy_or_utility,Green jobs and energy efficiency as strategies for economic growth and the reduction of environmental impacts,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2020.112031,,unverified_candidate_source,not_started
cmp_src_0034_metric_001,cmp_src_0034,energy_or_utility; public_infrastructure_or_methods,Green jobs? Economic impacts of renewable energy in Germany,,,2012.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2012.04.076,,unverified_candidate_source,not_started
cmp_src_0035_metric_001,cmp_src_0035,energy_or_utility; public_infrastructure_or_methods,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",,,2017.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.econmod.2016.11.012,,unverified_candidate_source,not_started
cmp_src_0082_metric_001,cmp_src_0082,public_infrastructure_or_methods,Sectoral changing patterns of China’s green GDP considering climate change: An investigation based on the economic input-output life cycle assessment model,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.119764,,unverified_candidate_source,not_started
